longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-118.32,33.9,35.0,3189.0,680.0,1882.0,651.0,3.6625,0.376
-118.31,33.92,35.0,1307.0,246.0,672.0,219.0,4.8456,0.2928
-118.31,33.93,35.0,1580.0,266.0,926.0,282.0,5.0653,0.316
-118.32,33.93,34.0,1536.0,273.0,804.0,287.0,4.9615,0.3156
-118.32,33.92,35.0,1281.0,219.0,710.0,184.0,4.8304,0.3056
-118.29,33.93,31.0,3894.0,1017.0,3590.0,962.0,2.0437,0.2744
-118.29,33.92,34.0,1799.0,362.0,1293.0,355.0,3.692,0.2904
-118.29,33.92,34.0,1374.0,240.0,906.0,248.0,5.3292,0.311
-118.3,33.92,34.0,2053.0,382.0,1258.0,380.0,3.0139,0.3094
-118.3,33.93,29.0,2228.0,396.0,1140.0,352.0,3.7969,0.3388
-118.3,33.91,30.0,1842.0,476.0,1491.0,420.0,3.0147,0.3102
-118.3,33.91,34.0,1617.0,493.0,1530.0,500.0,2.6182,0.3452
-118.31,33.9,28.0,1576.0,400.0,891.0,378.0,2.6312,0.3426
-118.29,33.91,28.0,1501.0,446.0,1028.0,418.0,2.3043,0.355
-118.29,33.9,27.0,1013.0,394.0,1067.0,400.0,1.7714,0.3188
-118.3,33.9,29.0,2617.0,668.0,1868.0,647.0,3.6,0.4176
-118.3,33.9,27.0,3267.0,762.0,2099.0,647.0,3.4,0.4482
-118.3,33.9,13.0,2455.0,661.0,1975.0,618.0,2.9559,0.3472
-118.3,33.9,19.0,2421.0,689.0,1726.0,660.0,3.287,0.3628
-118.3,33.89,30.0,2756.0,858.0,1806.0,787.0,3.0329,0.4156
-118.3,33.89,37.0,2132.0,565.0,1369.0,565.0,3.285,0.4362
-118.31,33.9,38.0,1400.0,399.0,1131.0,405.0,3.5417,0.3968
-118.29,33.89,33.0,2138.0,567.0,1072.0,528.0,2.7428,0.4178
-118.29,33.89,32.0,2355.0,583.0,1605.0,571.0,4.2171,0.4364
-118.29,33.88,36.0,1751.0,438.0,1175.0,419.0,3.0739,0.4372
-118.29,33.88,21.0,4946.0,1231.0,3186.0,1167.0,3.3281,0.474
-118.3,33.87,27.0,3144.0,722.0,1510.0,680.0,3.1597,0.4294
-118.3,33.87,31.0,1398.0,261.0,823.0,263.0,5.0641,0.4698
-118.3,33.88,26.0,1221.0,312.0,807.0,330.0,4.0536,0.5072
-118.3,33.88,29.0,850.0,229.0,563.0,204.0,3.7375,0.4954
-118.3,33.88,30.0,1348.0,333.0,885.0,322.0,3.2574,0.3906
-118.3,33.88,35.0,3227.0,749.0,1881.0,696.0,2.8445,0.4842
-118.31,33.88,32.0,2421.0,671.0,1491.0,587.0,3.5644,0.4846
-118.31,33.88,35.0,1939.0,412.0,1036.0,400.0,3.5556,0.476
-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,0.475
-118.31,33.9,30.0,2407.0,581.0,1724.0,531.0,3.4792,0.3894
-118.31,33.89,37.0,2278.0,508.0,1257.0,498.0,3.7639,0.4412
-118.31,33.89,35.0,2144.0,423.0,1192.0,417.0,4.1458,0.463
-118.32,33.9,36.0,1520.0,300.0,831.0,291.0,4.0473,0.4242
-118.32,33.9,36.0,1741.0,412.0,1245.0,423.0,4.1344,0.4206
-118.32,33.9,37.0,1664.0,401.0,1316.0,409.0,3.0526,0.4328
-118.32,33.89,45.0,1928.0,453.0,1323.0,458.0,4.2813,0.4202
-118.32,33.89,44.0,1300.0,252.0,695.0,249.0,5.1669,0.4412
-118.32,33.89,34.0,2675.0,560.0,1270.0,492.0,4.5053,0.484
-118.33,33.9,21.0,6603.0,1984.0,5546.0,1745.0,2.6091,0.3278
-118.34,33.9,23.0,2395.0,498.0,1309.0,493.0,4.9779,0.4492
-118.34,33.9,37.0,542.0,105.0,355.0,118.0,5.5133,0.4546
-118.34,33.9,36.0,1158.0,219.0,628.0,253.0,4.7426,0.4854
-118.34,33.9,36.0,1342.0,259.0,706.0,261.0,4.1776,0.4732
-118.33,33.89,39.0,1880.0,361.0,982.0,357.0,4.1953,0.4538
-118.33,33.89,42.0,1816.0,338.0,897.0,306.0,5.1874,0.4616
-118.34,33.89,36.0,2392.0,444.0,1346.0,445.0,6.0088,0.4918
-118.34,33.89,36.0,2274.0,411.0,1232.0,423.0,5.373,0.489
-118.35,33.9,13.0,2887.0,853.0,2197.0,800.0,2.8777,0.4158
-118.35,33.9,31.0,1547.0,344.0,956.0,287.0,3.4698,0.45
-118.35,33.9,31.0,981.0,222.0,734.0,239.0,4.875,0.4648
-118.35,33.89,29.0,2940.0,708.0,2175.0,684.0,3.6486,0.458
-118.35,33.89,34.0,1740.0,387.0,1249.0,375.0,4.1552,0.4678
-118.36,33.9,41.0,1355.0,349.0,655.0,329.0,2.9551,0.41
-118.35,33.9,22.0,1127.0,287.0,697.0,241.0,3.3971,0.4406
-118.35,33.89,30.0,1143.0,299.0,776.0,273.0,4.2829,0.48
-118.36,33.89,37.0,1719.0,426.0,1266.0,424.0,3.375,0.456
-118.36,33.89,34.0,760.0,174.0,723.0,198.0,5.3169,0.4552
-118.36,33.9,18.0,3380.0,922.0,2276.0,854.0,4.0727,0.428
-118.36,33.89,27.0,2837.0,684.0,2141.0,648.0,3.1325,0.43
-118.36,33.88,33.0,2408.0,534.0,1644.0,523.0,4.2454,0.4736
-118.36,33.88,28.0,1313.0,319.0,827.0,308.0,2.65,0.5216
-118.36,33.88,25.0,2845.0,710.0,1611.0,628.0,3.2049,0.5348
-118.36,33.88,22.0,1388.0,336.0,930.0,287.0,2.7981,0.55
-118.36,33.88,26.0,1375.0,286.0,829.0,278.0,3.9844,0.4614
-118.35,33.89,25.0,1769.0,440.0,1371.0,414.0,3.0833,0.4654
-118.35,33.88,36.0,1583.0,411.0,1097.0,350.0,4.0737,0.4764
-118.34,33.88,42.0,725.0,183.0,493.0,172.0,3.2589,0.4666
-118.35,33.88,44.0,822.0,180.0,480.0,177.0,4.4,0.4516
-118.35,33.88,36.0,1567.0,362.0,1054.0,386.0,3.2594,0.4678
-118.35,33.88,25.0,1459.0,362.0,1150.0,354.0,3.35,0.475
-118.3,33.74,40.0,1896.0,416.0,950.0,383.0,2.425,0.51
-118.3,33.74,28.0,1065.0,215.0,887.0,217.0,3.9375,0.541
-118.39,33.92,41.0,80.0,20.0,61.0,23.0,5.25,0.4944
-118.4,33.92,25.0,1453.0,271.0,695.0,283.0,5.9499,0.6916
-118.4,33.92,32.0,2828.0,629.0,1313.0,534.0,4.5987,0.7276
-118.4,33.93,35.0,2217.0,447.0,1000.0,450.0,4.7319,0.7522
-118.41,33.93,38.0,3328.0,625.0,1455.0,619.0,5.0596,0.7278
-118.41,33.92,32.0,2590.0,607.0,1132.0,555.0,4.2333,0.716
-118.41,33.92,22.0,2340.0,584.0,1141.0,554.0,4.5729,0.675
-118.41,33.93,22.0,2514.0,605.0,1225.0,568.0,4.1818,0.6794
-118.41,33.92,38.0,1437.0,272.0,590.0,250.0,5.2338,0.716
-118.41,33.92,29.0,1436.0,401.0,674.0,343.0,3.6389,0.55
-118.42,33.92,25.0,3521.0,852.0,1524.0,764.0,3.8086,0.7226
-118.42,33.92,41.0,1621.0,279.0,756.0,277.0,5.0594,0.692
-118.42,33.93,39.0,2988.0,605.0,1466.0,610.0,4.9286,0.6828
-118.42,33.93,28.0,4603.0,993.0,2191.0,943.0,4.5743,0.7644
-118.42,33.9,29.0,1929.0,523.0,686.0,455.0,5.5347,1.000002
-118.43,33.9,27.0,1536.0,377.0,553.0,326.0,5.4088,1.000002
-118.4,33.9,34.0,2674.0,435.0,1087.0,431.0,7.3151,0.9844
-118.4,33.9,37.0,2458.0,400.0,920.0,375.0,7.8924,1.000002
-118.41,33.9,39.0,2311.0,404.0,1044.0,380.0,8.468,0.9442
-118.41,33.9,39.0,2040.0,336.0,926.0,351.0,7.5552,1.000002
-118.44,33.88,35.0,2020.0,451.0,724.0,399.0,6.6494,1.000002
-118.42,33.9,37.0,1576.0,345.0,662.0,340.0,5.308,1.000002
-118.42,33.9,43.0,1394.0,321.0,552.0,296.0,5.9596,1.000002
-118.41,33.89,31.0,1428.0,320.0,677.0,331.0,7.2316,1.000002
-118.41,33.89,35.0,1194.0,292.0,507.0,295.0,9.0812,1.000002
-118.41,33.89,38.0,4166.0,828.0,1600.0,770.0,6.3861,1.000002
-118.41,33.89,34.0,2959.0,639.0,1143.0,593.0,6.348,1.000002
-118.41,33.89,31.0,702.0,161.0,236.0,144.0,5.0497,1.000002
-118.4,33.9,38.0,2868.0,466.0,1098.0,438.0,7.9059,0.9542
-118.4,33.89,36.0,2334.0,430.0,1033.0,407.0,6.6321,0.963
-118.4,33.89,31.0,2926.0,492.0,1149.0,476.0,7.9611,1.000002
-118.4,33.89,36.0,2127.0,314.0,807.0,306.0,8.1596,1.000002
-118.39,33.9,7.0,4314.0,725.0,1699.0,718.0,8.2037,1.000002
-118.38,33.89,35.0,1778.0,330.0,732.0,312.0,6.5745,0.7586
-118.39,33.89,30.0,2532.0,464.0,1056.0,419.0,6.3434,0.9208
-118.39,33.89,38.0,1851.0,332.0,750.0,314.0,7.3356,0.8454
-118.39,33.89,40.0,826.0,143.0,389.0,147.0,7.1845,0.8762
-118.36,33.89,40.0,756.0,122.0,371.0,130.0,5.0299,0.6584
-118.36,33.88,44.0,1362.0,237.0,709.0,247.0,4.4271,0.6724
-118.37,33.88,44.0,1325.0,245.0,669.0,253.0,4.4211,0.648
-118.37,33.88,21.0,966.0,172.0,417.0,158.0,5.5335,0.6852
-118.38,33.88,33.0,1313.0,244.0,561.0,217.0,5.2999,0.7188
-118.37,33.89,21.0,2696.0,548.0,1142.0,473.0,5.6091,0.7136
-118.37,33.88,20.0,2439.0,474.0,1219.0,497.0,5.9619,0.6718
-118.36,33.88,31.0,2518.0,543.0,1107.0,508.0,4.7404,0.5916
-118.36,33.87,19.0,2512.0,575.0,1275.0,544.0,4.9375,0.586
-118.37,33.87,19.0,757.0,148.0,361.0,141.0,6.02,0.6084
-118.37,33.88,27.0,1688.0,331.0,811.0,327.0,4.5357,0.6684
-118.38,33.87,27.0,2287.0,491.0,1101.0,466.0,4.675,0.6338
-118.38,33.88,27.0,3039.0,606.0,1421.0,564.0,5.5771,0.691
-118.37,33.88,26.0,2620.0,530.0,1282.0,525.0,4.4828,0.6814
-118.36,33.87,17.0,1082.0,291.0,598.0,281.0,3.9868,0.5638
-118.36,33.87,22.0,2114.0,541.0,1300.0,538.0,3.4208,0.58
-118.37,33.87,18.0,2516.0,485.0,1128.0,433.0,5.0114,0.6772
-118.37,33.87,13.0,2907.0,726.0,1573.0,694.0,3.5048,0.588
-118.36,33.86,35.0,2126.0,434.0,1044.0,433.0,5.5456,0.5948
-118.36,33.86,37.0,1768.0,314.0,802.0,290.0,5.0784,0.5918
-118.36,33.86,34.0,1865.0,345.0,963.0,302.0,5.543,0.6118
-118.37,33.86,28.0,2685.0,581.0,1243.0,529.0,4.119,0.648
-118.37,33.87,23.0,1829.0,331.0,891.0,356.0,6.5755,0.7198
-118.38,33.87,21.0,4151.0,1018.0,2054.0,925.0,4.9821,0.5858
-118.38,33.87,17.0,2791.0,579.0,1467.0,583.0,5.7415,0.6438
-118.38,33.87,23.0,2387.0,418.0,1008.0,415.0,5.8518,0.6758
-118.39,33.87,19.0,3303.0,584.0,1329.0,569.0,7.521,0.6808
-118.38,33.86,12.0,4235.0,735.0,1798.0,683.0,6.4242,0.731
-118.38,33.86,29.0,2787.0,475.0,1182.0,444.0,6.7613,0.7054
-118.38,33.86,24.0,3124.0,560.0,1312.0,542.0,6.3021,0.6676
-118.38,33.86,15.0,1778.0,311.0,908.0,330.0,7.674,0.6586
-118.38,33.87,33.0,1993.0,371.0,918.0,361.0,6.9021,0.6752
-118.38,33.88,39.0,1489.0,282.0,743.0,270.0,4.8611,0.9122
-118.38,33.88,34.0,1830.0,315.0,822.0,307.0,5.0602,0.9074
-118.39,33.88,33.0,2496.0,387.0,1098.0,404.0,7.6685,0.9486
-118.39,33.88,34.0,1973.0,367.0,843.0,345.0,6.077,0.9454
-118.39,33.88,33.0,2543.0,439.0,1098.0,416.0,5.9683,0.991
-118.39,33.88,31.0,1448.0,244.0,607.0,259.0,8.1513,1.000002
-118.39,33.88,35.0,1267.0,216.0,521.0,191.0,6.0441,0.94
-118.38,33.88,36.0,2501.0,443.0,1031.0,422.0,4.75,0.8842
-118.4,33.88,36.0,3022.0,482.0,1278.0,494.0,7.2651,1.000002
-118.4,33.88,36.0,1543.0,214.0,474.0,187.0,9.3399,1.000002
-118.4,33.88,35.0,1753.0,296.0,615.0,275.0,7.5,1.000002
-118.41,33.88,34.0,540.0,107.0,213.0,104.0,6.3403,1.000002
-118.4,33.88,35.0,1060.0,191.0,444.0,196.0,8.0015,1.000002
-118.41,33.88,43.0,2492.0,449.0,1033.0,437.0,7.9614,1.000002
-118.41,33.88,40.0,925.0,254.0,371.0,227.0,5.2533,1.000002
-118.41,33.88,34.0,1471.0,308.0,498.0,264.0,7.0842,1.000002
-118.43,33.87,41.0,847.0,173.0,344.0,170.0,6.822,1.000002
-118.4,33.87,26.0,6712.0,1441.0,2803.0,1394.0,5.2276,0.869
-118.39,33.87,34.0,2395.0,469.0,1087.0,438.0,5.9683,0.7892
-118.43,33.86,34.0,358.0,87.0,162.0,84.0,7.1264,1.000002
-118.4,33.88,42.0,1516.0,341.0,634.0,327.0,6.2356,0.9454
-118.4,33.87,40.0,1679.0,372.0,719.0,385.0,6.435,0.959
-118.4,33.87,38.0,2398.0,431.0,911.0,392.0,5.2319,1.000002
-118.4,33.87,45.0,2093.0,497.0,842.0,472.0,6.3231,1.000002
-118.4,33.87,34.0,3145.0,786.0,1352.0,727.0,5.0976,0.9396
-118.4,33.87,45.0,2181.0,505.0,965.0,471.0,5.3816,1.000002
-118.39,33.86,34.0,2361.0,442.0,915.0,437.0,5.687,0.7848
-118.39,33.86,28.0,3619.0,764.0,1735.0,789.0,6.1404,0.7368
-118.39,33.86,24.0,2386.0,582.0,1152.0,568.0,4.8971,0.8014
-118.4,33.86,18.0,5152.0,1365.0,2286.0,1243.0,5.1677,0.7616
-118.4,33.85,29.0,2085.0,533.0,919.0,489.0,5.6017,0.86
-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105,1.000002
-118.42,33.85,43.0,1584.0,477.0,799.0,433.0,5.0322,0.87
-118.38,33.85,28.0,4430.0,928.0,2131.0,885.0,4.9384,0.7562
-118.38,33.85,31.0,3533.0,729.0,1647.0,679.0,5.5843,0.7692
-118.39,33.85,24.0,4373.0,871.0,1830.0,824.0,5.7128,0.7324
-118.41,33.85,16.0,6123.0,1989.0,2853.0,1789.0,4.425,0.6728
-118.39,33.85,17.0,1610.0,379.0,670.0,341.0,4.3594,0.698
-118.38,33.84,25.0,5775.0,1149.0,2637.0,1117.0,5.4968,0.7596
-118.38,33.83,20.0,2270.0,498.0,1070.0,521.0,4.4615,0.7696
-118.38,33.83,40.0,3070.0,570.0,1264.0,506.0,5.1626,0.8654
-118.38,33.84,26.0,2869.0,567.0,1157.0,538.0,6.0382,0.7106
-118.39,33.84,16.0,2472.0,572.0,965.0,529.0,5.137,0.6972
-118.43,33.83,19.0,6206.0,1611.0,2455.0,1472.0,5.145,0.8404
-118.39,33.83,32.0,2075.0,539.0,954.0,519.0,5.637,1.000002
-118.39,33.82,30.0,3433.0,918.0,1526.0,828.0,4.5817,1.000002
-118.43,33.82,34.0,2112.0,614.0,946.0,574.0,4.6048,1.000002
-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,0.7624
-118.38,33.82,35.0,3053.0,623.0,1311.0,589.0,5.1589,0.8784
-118.38,33.82,38.0,1318.0,237.0,547.0,225.0,6.0308,0.8334
-118.38,33.83,35.0,2152.0,454.0,902.0,414.0,4.5179,0.8544
-118.31,33.88,33.0,2147.0,505.0,1371.0,498.0,2.4219,0.5214
-118.32,33.87,28.0,3763.0,762.0,1967.0,724.0,5.3244,0.5438
-118.32,33.88,35.0,1818.0,339.0,828.0,319.0,4.3036,0.5642
-118.32,33.88,34.0,1803.0,341.0,947.0,333.0,5.5538,0.5606
-118.32,33.88,37.0,1402.0,254.0,722.0,251.0,6.4781,0.538
-118.33,33.88,30.0,1856.0,444.0,899.0,435.0,3.1505,0.54
-118.33,33.88,36.0,1271.0,346.0,811.0,345.0,3.2417,0.5666
-118.33,33.87,44.0,724.0,133.0,373.0,133.0,3.9167,0.5312
-118.34,33.87,28.0,4605.0,1188.0,2558.0,1093.0,3.6988,0.5332
-118.34,33.88,31.0,3122.0,727.0,1885.0,715.0,3.8657,0.5968
-118.31,33.87,27.0,3348.0,695.0,1545.0,625.0,4.7543,0.5926
-118.31,33.86,29.0,2243.0,361.0,1051.0,352.0,6.6632,0.6504
-118.32,33.86,32.0,3485.0,678.0,1715.0,649.0,4.6563,0.5834
-118.32,33.87,35.0,2380.0,404.0,1212.0,422.0,5.6254,0.5676
-118.34,33.87,34.0,1069.0,217.0,601.0,212.0,4.6406,0.5118
-118.33,33.87,36.0,2219.0,406.0,1219.0,403.0,4.2614,0.5342
-118.33,33.87,35.0,743.0,128.0,385.0,137.0,6.4891,0.5562
-118.32,33.86,34.0,495.0,90.0,269.0,93.0,6.4391,0.5046
-118.33,33.86,38.0,914.0,176.0,519.0,174.0,6.0335,0.5108
-118.33,33.86,36.0,854.0,160.0,473.0,150.0,6.3992,0.5192
-118.33,33.86,38.0,1059.0,218.0,561.0,205.0,4.0,0.4972
-118.34,33.86,36.0,2223.0,360.0,1162.0,376.0,5.259,0.5588
-118.34,33.86,35.0,1936.0,343.0,1008.0,346.0,5.4791,0.5718
-118.34,33.87,28.0,2948.0,566.0,1445.0,524.0,5.3743,0.573
-118.35,33.87,37.0,1420.0,286.0,886.0,290.0,4.5833,0.5226
-118.35,33.87,34.0,2823.0,500.0,1429.0,483.0,5.5,0.5592
-118.35,33.87,28.0,2319.0,579.0,1369.0,564.0,3.6169,0.514
-118.35,33.86,28.0,2075.0,463.0,1216.0,446.0,3.9732,0.563
-118.35,33.86,24.0,2139.0,481.0,971.0,418.0,4.3859,0.5426
-118.34,33.84,36.0,1561.0,252.0,740.0,253.0,6.2778,0.6194
-118.33,33.84,36.0,1364.0,251.0,668.0,245.0,5.3131,0.6282
-118.34,33.84,36.0,1407.0,231.0,676.0,231.0,5.269,0.6638
-118.34,33.83,34.0,1761.0,329.0,965.0,329.0,5.399,0.717
-118.34,33.83,35.0,1818.0,353.0,853.0,321.0,5.8972,0.7018
-118.36,33.86,37.0,1249.0,218.0,583.0,214.0,5.7422,0.6614
-118.35,33.85,34.0,1770.0,291.0,916.0,289.0,5.0,0.7084
-118.35,33.85,35.0,1248.0,206.0,551.0,185.0,5.6426,0.6964
-118.36,33.85,36.0,1390.0,230.0,683.0,219.0,4.8906,0.6688
-118.36,33.86,36.0,681.0,122.0,360.0,128.0,5.2799,0.6652
-118.37,33.85,34.0,2415.0,404.0,1278.0,414.0,6.1599,0.6824
-118.36,33.85,34.0,1086.0,197.0,509.0,158.0,6.1133,0.6986
-118.37,33.85,25.0,5622.0,998.0,2537.0,1009.0,5.785,0.7906
-118.35,33.84,22.0,13133.0,3680.0,7180.0,3522.0,3.5414,0.7094
-118.36,33.84,22.0,11016.0,3170.0,6664.0,2838.0,3.703,0.7226
-118.37,33.85,29.0,3662.0,586.0,1626.0,611.0,6.3974,0.82
-118.37,33.84,27.0,3245.0,605.0,1572.0,556.0,5.3773,0.758
-118.35,33.83,36.0,1102.0,193.0,522.0,172.0,6.1187,0.684
-118.36,33.83,36.0,1660.0,300.0,943.0,300.0,5.1984,0.7072
-118.36,33.84,35.0,1577.0,279.0,743.0,274.0,5.7654,0.686
-118.37,33.84,35.0,1792.0,322.0,978.0,326.0,4.9583,0.6856
-118.36,33.83,35.0,1378.0,247.0,645.0,217.0,5.9143,0.6868
-118.36,33.83,35.0,2828.0,487.0,1439.0,490.0,5.6013,0.7004
-118.37,33.83,35.0,1207.0,207.0,601.0,213.0,4.7308,0.7068
-118.37,33.84,32.0,1751.0,328.0,819.0,323.0,6.7105,0.678
-118.33,33.83,5.0,13038.0,2679.0,5272.0,2523.0,5.5023,0.5728
-118.32,33.85,42.0,3146.0,770.0,1859.0,740.0,3.5073,0.4696
-118.31,33.84,52.0,1819.0,464.0,1068.0,424.0,3.625,0.5414
-118.32,33.83,51.0,2399.0,516.0,1160.0,514.0,3.8456,0.6378
-118.32,33.84,42.0,1486.0,420.0,897.0,377.0,1.6228,0.7522
-118.31,33.83,50.0,696.0,311.0,382.0,234.0,2.775,0.45
-118.31,33.83,45.0,2929.0,755.0,1635.0,652.0,2.9375,0.546
-118.31,33.82,35.0,3462.0,814.0,1902.0,700.0,3.402,0.5598
-118.32,33.83,19.0,3792.0,790.0,2105.0,834.0,5.2363,0.62
-118.31,33.82,39.0,2198.0,425.0,1160.0,436.0,4.1406,0.6474
-118.31,33.82,26.0,2345.0,408.0,1195.0,377.0,5.4925,0.7234
-118.31,33.81,23.0,3942.0,748.0,1679.0,711.0,4.1169,0.7252
-118.31,33.81,30.0,1773.0,356.0,905.0,352.0,4.3056,0.672
-118.32,33.82,25.0,2587.0,512.0,1219.0,509.0,4.4271,0.7642
-118.32,33.82,22.0,2508.0,402.0,1254.0,395.0,7.0935,0.759
-118.32,33.81,28.0,2142.0,445.0,1140.0,422.0,4.8438,0.6924
-118.32,33.81,27.0,2113.0,380.0,1109.0,360.0,4.7062,0.714
-118.33,33.82,26.0,5591.0,934.0,2824.0,939.0,6.5861,0.8356
-118.34,33.8,25.0,4177.0,832.0,2123.0,789.0,5.0814,0.8936
-118.35,33.82,28.0,7591.0,1710.0,3420.0,1635.0,4.0708,0.6578
-118.36,33.82,36.0,1784.0,311.0,901.0,293.0,6.2247,0.678
-118.37,33.82,39.0,2794.0,444.0,1319.0,441.0,5.878,0.7756
-118.37,33.82,36.0,2463.0,447.0,1125.0,424.0,6.0176,0.7054
-118.37,33.82,36.0,2416.0,394.0,1115.0,386.0,6.256,0.7338
-118.36,33.82,36.0,1083.0,187.0,522.0,187.0,5.7765,0.679
-118.36,33.82,26.0,5166.0,1313.0,2738.0,1239.0,3.3565,0.7216
-118.36,33.82,28.0,67.0,15.0,49.0,11.0,6.1359,0.66
-118.36,33.81,25.0,9042.0,2022.0,4458.0,1944.0,4.5592,0.7576
-118.36,33.81,26.0,1575.0,300.0,881.0,309.0,5.1778,0.7198
-118.37,33.81,36.0,2031.0,339.0,817.0,337.0,5.1271,0.9166
-118.38,33.81,33.0,2349.0,407.0,954.0,373.0,6.4956,0.9672
-118.38,33.81,20.0,1975.0,306.0,703.0,292.0,8.5491,0.8206
-118.44,33.81,33.0,3994.0,990.0,1647.0,931.0,5.0106,1.000002
-118.38,33.82,34.0,1822.0,364.0,750.0,366.0,5.9907,1.000002
-118.36,33.81,34.0,2211.0,502.0,1113.0,488.0,4.7026,0.7136
-118.37,33.81,33.0,5057.0,790.0,2021.0,748.0,6.8553,0.9644
-118.37,33.81,36.0,1283.0,209.0,563.0,209.0,6.9296,1.000002
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,0.977
-118.38,33.81,39.0,2400.0,373.0,877.0,372.0,5.7361,1.000002
-118.39,33.81,35.0,1008.0,165.0,391.0,167.0,3.7778,0.975
-118.38,33.81,36.0,1018.0,148.0,329.0,169.0,10.5045,1.000002
-118.33,33.79,29.0,4389.0,873.0,2069.0,901.0,4.1071,0.7312
-118.34,33.79,36.0,716.0,123.0,388.0,124.0,5.0254,0.7
-118.34,33.8,34.0,1730.0,427.0,1008.0,393.0,3.9408,0.6554
-118.34,33.8,33.0,2194.0,469.0,987.0,397.0,5.0951,0.6378
-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,0.6234
-118.35,33.8,19.0,6224.0,1105.0,3152.0,1076.0,5.9541,1.000002
-118.31,33.8,29.0,2795.0,572.0,1469.0,557.0,3.7167,0.6178
-118.32,33.8,29.0,3254.0,717.0,1593.0,680.0,4.0536,0.5716
-118.31,33.79,35.0,2290.0,563.0,1374.0,530.0,3.2472,0.5094
-118.31,33.8,31.0,4464.0,991.0,2420.0,947.0,4.0425,0.5558
-118.32,33.8,39.0,1415.0,298.0,729.0,278.0,3.1648,0.4896
-118.32,33.79,35.0,2924.0,658.0,1675.0,602.0,3.8287,0.5598
-118.32,33.79,32.0,2381.0,467.0,1264.0,488.0,4.1477,0.6302
-118.32,33.8,29.0,4317.0,1037.0,2102.0,959.0,3.1275,0.5728
-118.31,33.79,38.0,1601.0,352.0,711.0,304.0,3.3958,0.5
-118.31,33.78,30.0,4573.0,819.0,2411.0,819.0,3.5804,0.7676
-118.32,33.79,21.0,6638.0,1634.0,3240.0,1568.0,3.6797,0.5422
-118.34,33.78,25.0,11016.0,1626.0,4168.0,1584.0,8.1782,1.000002
-118.36,33.79,34.0,5166.0,704.0,2071.0,668.0,8.3609,1.000002
-118.37,33.79,36.0,1596.0,234.0,654.0,223.0,8.2064,1.000002
-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,1.000002
-118.36,33.8,34.0,2629.0,369.0,966.0,375.0,10.1241,1.000002
-118.38,33.8,36.0,4421.0,702.0,1433.0,624.0,8.0838,1.000002
-118.45,33.8,31.0,4803.0,575.0,1490.0,577.0,11.9993,1.000002
-118.39,33.79,30.0,4402.0,563.0,1582.0,551.0,10.898,1.000002
-118.4,33.78,24.0,4787.0,562.0,1653.0,548.0,12.9758,1.000002
-118.44,33.79,27.0,2141.0,260.0,635.0,240.0,11.6648,1.000002
-118.41,33.77,22.0,7554.0,991.0,2808.0,946.0,10.06,1.000002
-118.46,33.77,28.0,3065.0,406.0,1101.0,391.0,10.5536,1.000002
-118.42,33.78,36.0,2093.0,303.0,802.0,300.0,8.0957,1.000002
-118.37,33.77,26.0,6339.0,876.0,2540.0,880.0,10.1447,1.000002
-118.38,33.77,21.0,11353.0,1537.0,4649.0,1504.0,9.821,1.000002
-118.38,33.77,17.0,10950.0,2207.0,4713.0,2043.0,6.3064,0.8366
-118.38,33.79,32.0,10445.0,1620.0,4474.0,1576.0,7.7042,1.000002
-118.4,33.78,26.0,5005.0,776.0,2357.0,790.0,8.5421,1.000002
-118.42,33.75,22.0,17591.0,2604.0,6897.0,2492.0,8.2831,1.000002
-118.34,33.76,34.0,5586.0,674.0,1871.0,636.0,15.0001,1.000002
-118.35,33.74,25.0,8272.0,1132.0,3392.0,1132.0,10.0973,1.000002
-118.38,33.75,23.0,8277.0,1290.0,3176.0,1159.0,7.6986,1.000002
-118.39,33.71,18.0,1193.0,233.0,475.0,228.0,7.5594,1.000002
-118.41,33.75,4.0,311.0,51.0,128.0,46.0,9.8091,1.000002
-118.31,33.77,20.0,5776.0,956.0,2757.0,936.0,6.6447,0.8336
-118.31,33.76,26.0,4486.0,709.0,1873.0,719.0,6.5704,0.8294
-118.31,33.75,36.0,2715.0,474.0,1303.0,457.0,4.6042,0.7146
-118.31,33.75,34.0,2338.0,393.0,1031.0,373.0,6.287,0.7928
-118.33,33.77,33.0,4244.0,595.0,1534.0,557.0,9.8214,1.000002
-118.32,33.75,33.0,2996.0,398.0,1048.0,387.0,9.267,1.000002
-118.32,33.75,37.0,1080.0,135.0,366.0,142.0,11.6677,1.000002
-118.32,33.74,24.0,6097.0,794.0,2248.0,806.0,10.1357,1.000002
-118.32,33.77,37.0,627.0,95.0,259.0,106.0,6.887,1.000002
-118.34,34.09,37.0,1442.0,501.0,998.0,503.0,2.4432,0.4
-118.35,34.09,35.0,1989.0,634.0,1108.0,593.0,1.6081,0.5778
-118.35,34.09,35.0,2705.0,785.0,1526.0,793.0,3.0349,0.5334
