userId,user_churned,average_events_weekend,average_events_weekday,num_songs_played_7d,num_ads_7d,num_error_7d,num_songs_played_30d,num_songs_played_90d,num_sessions,avg_time_per_session,avg_events_per_session,avg_gap_between_session,num_events,num_songs,num_artists,num_thumbs_down,num_thumbs_up,num_add_to_playlist,num_ads,num_add_friend,num_downgrade,num_upgrade,num_error,percentage_ad,days_since_active,repeats_ratio
13143,0,207.5,89.66666666666669,1402,16,0,1402,1402,15,23162.4,117.33333333333331,19.142857142857142,1760,1402,1011,13,134,43,16,24,1,1,0,0.00909090909090909,315,0.09058487874465047
13144,0,51.0,81.4,5432,17,4,5432,5432,78,17279.153846153848,84.80769230769229,4.142857142857143,6615,5432,2775,55,460,147,17,92,1,1,4,0.002569916855631141,362,0.20305596465390274
13145,0,76.19047619047619,71.67045454545455,6394,23,17,6394,6394,102,15575.0,77.51960784313725,3.0792079207920797,7907,6394,3055,60,575,215,23,120,1,1,17,0.0029088149740736056,368,0.22208320300281514
13146,0,84.34782608695652,98.62732919254658,16030,59,13,16030,16030,227,17593.700440528635,87.04405286343612,1.0619469026548674,19759,16030,5412,178,1478,516,59,287,1,1,13,0.002985981071916595,365,0.3514660012476606
13147,0,39.444444444444436,76.421875,4217,31,3,4217,4217,65,15853.661538461538,80.70769230769231,5.046875,5246,4217,2310,44,386,141,31,75,1,1,3,0.005909264201296225,367,0.17951150106710936
13148,0,64.7,73.27777777777777,4823,11,4,4823,4823,75,16087.653333333335,78.97333333333333,4.297297297297297,5923,4823,2535,51,451,144,11,76,1,1,4,0.001857166976194496,363,0.19344806137258966
13149,1,70.10526315789474,84.28571428571429,6332,30,8,6332,6332,102,15500.774509803921,76.68627450980392,1.405940594059406,7822,6332,3065,58,554,216,30,97,1,1,8,0.00383533623114293,197,0.22757422615287426
13150,0,98.01694915254237,100.29381443298969,20514,51,35,20514,20514,295,17285.28813559322,85.55932203389831,0.7551020408163265,25240,20514,6231,180,1949,638,51,355,1,1,35,0.0020206022187004755,364,0.3889051379545676
13151,0,27.0,315.0,280,3,0,280,280,2,34177.5,171.0,228.0,342,280,255,1,26,7,3,4,0,1,0,0.008771929824561403,293,0.014285714285714237
13152,0,69.35714285714286,71.475,5468,16,5,5468,5468,85,15949.411764705883,78.69411764705882,3.773809523809524,6689,5468,2737,41,514,184,16,96,1,1,5,0.0023919868440723576,362,0.21525237746891
13153,0,77.9090909090909,81.77777777777777,6107,23,12,6107,6107,84,18024.11904761905,89.05952380952381,3.734939759036144,7481,6107,2964,71,499,193,23,120,1,1,12,0.003074455286726373,358,0.2259701981332897
13154,0,81.54545454545455,74.96638655462183,9441,34,12,9441,9441,163,14366.018404907976,71.23926380368098,1.7530864197530864,11612,9441,3926,96,788,306,34,159,1,1,12,0.0029280055115397862,366,0.2869399428026692
13155,0,55.6,43.17391304347826,1032,2,1,1032,1032,26,9918.076923076924,48.884615384615394,12.8,1271,1032,809,8,101,21,2,12,1,0,1,0.0015735641227380016,349,0.061046511627906974
13156,0,66.5,57.46153846153846,1459,1,3,1459,1459,26,14038.96153846154,67.69230769230771,12.88,1760,1459,1050,14,129,44,1,17,1,0,3,0.0005681818181818183,361,0.09458533241946544
13157,0,48.0,74.78571428571429,1900,12,1,1900,1900,33,13987.545454545454,70.72727272727273,10.3125,2334,1900,1298,18,162,55,12,37,1,1,1,0.005141388174807198,358,0.1110526315789474
13158,0,88.41666666666669,86.50331125827816,13170,55,9,13170,13170,194,16896.180412371134,83.73711340206184,1.3575129533678756,16245,13170,4840,132,1241,419,55,260,1,1,9,0.0033856571252693143,376,0.3227031131359149
13159,0,118.71428571428572,68.14285714285714,2570,19,4,2570,2570,35,18348.17142857143,91.88571428571429,9.058823529411764,3216,2570,1584,24,257,88,19,42,1,1,4,0.005907960199004975,366,0.1455252918287938
13160,0,106.28571428571428,54.17857142857143,1822,5,3,1822,1822,27,17164.074074074073,83.74074074074075,12.807692307692307,2261,1822,1228,15,173,59,5,33,1,1,3,0.0022114108801415304,364,0.11361141602634472
13161,0,86.94444444444444,83.0508474576271,5273,10,4,5273,5273,71,18175.87323943662,91.05633802816901,4.5,6465,5273,2729,50,476,164,10,86,1,1,4,0.0015467904098994587,358,0.21126493457234974
13162,0,79.6470588235294,64.98333333333333,4319,3,1,4319,4319,62,17388.75806451613,84.7258064516129,5.213114754098362,5253,4319,2327,35,411,146,3,67,1,0,1,0.0005711022272986865,361,0.18754341282704332
13163,1,84.5,78.47619047619048,3235,14,2,3235,3235,44,18349.90909090909,90.27272727272728,4.27906976744186,3972,3235,1890,28,306,91,14,61,1,1,2,0.003524672708962739,239,0.16723338485316852
13164,1,85.38461538461539,99.57377049180329,5875,29,5,5875,5875,76,19079.907894736843,94.52631578947368,1.6933333333333334,7184,5875,2926,59,498,163,29,89,1,1,5,0.004036748329621381,168,0.2153191489361702
13165,0,85.02631578947368,93.37837837837836,13905,28,15,13905,13905,199,17385.658291457286,85.68341708542714,1.3333333333333333,17051,13905,4877,150,1242,409,28,233,1,1,15,0.0016421324262506595,368,0.3319669183746854
13166,1,83.875,80.3,2479,8,2,2479,2479,37,16909.783783783783,83.24324324324324,3.4444444444444446,3080,2479,1548,30,242,78,8,56,1,1,2,0.002597402597402597,151,0.1399757966922146
13167,0,86.57142857142857,66.3030303030303,2285,3,3,2285,2285,35,16000.428571428569,79.82857142857142,9.558823529411764,2794,2285,1486,24,201,75,3,44,1,0,3,0.0010737294201861134,366,0.11859956236323856
13168,0,95.75862068965515,114.86057692307692,23931,72,26,23931,23931,343,17309.475218658892,85.84548104956268,0.5847953216374269,29445,23931,6751,257,2175,766,72,398,1,1,26,0.002445236882322975,366,0.4106389202289917
13169,0,90.4074074074074,93.33898305084746,10961,34,14,10961,10961,140,19456.1,96.10714285714286,2.1294964028776984,13455,10961,4350,116,1008,320,34,208,1,1,14,0.0025269416573764397,373,0.29084937505702035
13170,1,66.04545454545455,81.18478260869566,7264,45,7,7264,7264,108,16820.185185185186,82.6111111111111,2.448598130841121,8922,7264,3339,77,640,215,45,113,1,1,7,0.00504371217215871,321,0.2443557268722467
13171,1,30.0,75.52941176470588,1103,1,3,1103,1103,20,13853.0,68.7,1.5789473684210529,1374,1103,818,6,127,33,1,15,1,0,3,0.000727802037845706,38,0.09066183136899364
13172,1,49.66666666666666,76.22727272727273,3076,24,4,3076,3076,53,14196.773584905659,71.71698113207547,3.7884615384615374,3801,3076,1825,29,292,89,24,55,1,1,4,0.006314127861089187,221,0.16417425227568272
13173,1,20.0,66.23809523809524,1167,7,3,1167,1167,22,13046.272727272728,64.13636363636364,6.238095238095237,1411,1167,869,13,100,34,7,10,1,1,3,0.004961020552799433,149,0.0925449871465296
13174,0,76.5,81.73626373626374,7654,18,15,7654,7654,106,17997.707547169808,88.93396226415095,2.914285714285714,9427,7654,3447,67,697,263,18,176,1,1,15,0.0019094091439482337,366,0.2430101907499347
13175,0,92.75,70.3921568627451,3518,9,7,3518,3518,56,15504.107142857143,77.35714285714286,6.127272727272728,4332,3518,2003,34,308,118,9,60,1,1,7,0.0020775623268698058,367,0.1768050028425242
13176,0,69.21153846153847,107.19277108433737,17487,49,24,17487,17487,236,18375.631355932204,90.64830508474577,1.0638297872340423,21393,17487,5668,185,1600,549,49,262,1,1,24,0.0022904688449492823,363,0.3572939898210099
13177,0,73.92307692307692,81.87837837837837,5666,34,9,5666,5666,83,16965.6265060241,84.57831325301204,3.817073170731707,7020,5666,2895,58,513,184,34,92,1,1,9,0.004843304843304843,363,0.2077303212142605
13178,0,46.25,89.38709677419355,5079,28,8,5079,5079,66,19153.60606060606,95.1818181818182,4.846153846153847,6282,5079,2640,45,447,163,28,102,1,1,8,0.004457179242279528,359,0.2000393778302816
13179,0,81.36842105263158,90.33802816901407,6498,11,16,6498,6498,86,18784.360465116282,92.55813953488372,3.788235294117647,7960,6498,3090,75,561,206,11,134,1,1,16,0.0013819095477386936,364,0.2360726377346876
13180,0,85.53333333333333,67.64814814814815,4032,2,5,4032,4032,59,16887.915254237287,83.66101694915254,5.655172413793102,4936,4032,2249,41,343,121,2,88,1,1,5,0.0004051863857374392,361,0.1798115079365079
13181,0,63.0,88.05555555555556,1562,1,1,1562,1562,20,19567.8,95.0,16.473684210526315,1900,1562,1124,12,132,47,1,23,1,0,1,0.0005263157894736842,339,0.10883482714468627
13182,1,61.214285714285715,86.92307692307692,3462,8,3,3462,3462,43,20045.837209302324,98.76744186046513,3.238095238095238,4247,3462,1993,27,341,114,8,58,1,1,3,0.0018836825994819875,167,0.16117850953206234
13183,0,63.2,71.05405405405405,2360,6,2,2360,2360,41,14271.609756097561,71.82926829268294,8.1,2945,2360,1507,35,222,86,6,42,1,1,2,0.0020373514431239388,364,0.12372881355932208
13184,0,45.625,76.31343283582089,4741,15,5,4741,4741,72,16468.458333333332,81.15277777777777,4.464788732394366,5843,4741,2466,44,450,138,15,95,1,1,5,0.0025671743967140173,367,0.19004429445264714
13185,0,37.285714285714285,66.45454545454545,809,1,2,809,809,17,12194.823529411766,58.352941176470594,21.3125,992,809,637,2,61,24,1,18,1,1,2,0.0010080645161290322,364,0.05438813349814586
13186,0,61.2,58.42857142857143,928,0,1,928,928,18,12560.722222222224,62.444444444444436,14.176470588235292,1124,928,718,11,80,26,0,19,1,1,1,0.0,357,0.06788793103448276
13187,1,88.25,78.94736842105263,1472,10,2,1472,1472,27,13608.37037037037,68.62962962962963,1.5384615384615383,1853,1472,1055,23,124,48,10,39,1,1,2,0.005396654074473825,57,0.0971467391304348
13188,0,56.41666666666666,63.2,3096,17,5,3096,3096,56,13557.785714285714,68.51785714285714,5.8,3837,3096,1820,21,278,96,17,55,1,1,5,0.004430544696377378,351,0.1585917312661499
13189,0,72.1111111111111,72.29411764705883,4058,6,7,4058,4058,64,15876.1875,77.890625,5.285714285714286,4985,4058,2244,35,380,116,6,92,1,0,7,0.0012036108324974925,366,0.17915229176934455
13190,0,79.06557377049181,109.37128712871286,21822,87,21,21822,21822,326,16604.782208588957,82.56441717791411,0.6184615384615385,26916,21822,6421,229,1992,665,87,421,1,1,21,0.0032322781988408378,365,0.3922646870131061
13191,0,72.55172413793103,78.5909090909091,8813,19,6,8813,8813,142,15480.669014084508,75.69718309859155,2.078014184397163,10749,8813,3705,87,751,267,19,166,1,1,6,0.0017676062889571125,367,0.2782253489163735
13192,1,70.26666666666667,82.78787878787878,5296,9,5,5296,5296,78,16827.076923076922,83.56410256410257,2.948051948051948,6518,5296,2688,67,505,150,9,83,1,1,5,0.0013807916538815588,263,0.21110271903323266
13193,0,56.75,60.58333333333334,764,15,0,764,764,12,15459.583333333336,79.5,30.272727272727273,954,764,612,4,63,19,15,21,1,1,0,0.015723270440251572,355,0.06937172774869105
13194,0,100.0,45.8125,1136,31,3,1136,1136,20,14281.3,71.65,18.210526315789476,1433,1136,829,11,96,28,31,11,1,1,3,0.021632937892533143,363,0.10475352112676062
13195,0,43.2,88.0,1948,4,1,1948,1948,25,19104.44,96.64,13.583333333333336,2416,1948,1330,18,177,63,4,31,1,1,1,0.0016556291390728475,347,0.11396303901437375
13196,0,90.8095238095238,72.88775510204081,7429,17,7,7429,7429,103,17858.805825242718,87.8640776699029,3.019607843137255,9050,7429,3381,61,686,245,17,116,1,1,7,0.0018784530386740327,364,0.2456589042939831
13197,1,150.0,68.77777777777777,739,3,1,739,739,10,18307.8,91.9,5.222222222222221,919,739,617,5,62,26,3,19,1,0,1,0.003264417845484222,55,0.06089309878213801
13198,1,95.2,76.96875,5195,8,4,5195,5195,78,16563.615384615383,81.46153846153847,1.4155844155844155,6354,5195,2708,53,445,156,8,107,1,0,4,0.0012590494176896445,151,0.20134744947064487
13199,0,45.27272727272727,66.64150943396227,3230,27,5,3230,3230,61,13022.098360655737,66.06557377049181,5.5166666666666675,4030,3230,1909,22,293,92,27,74,1,1,5,0.006699751861042184,365,0.15170278637770895
13200,0,42.0,64.68181818181819,1189,2,2,1189,1189,21,14110.0,69.76190476190476,17.35,1465,1189,878,9,126,35,2,14,1,0,2,0.0013651877133105802,364,0.08999158957106812
13201,0,61.7,58.66666666666666,2926,26,3,2926,2926,55,13026.654545454543,65.61818181818182,5.75925925925926,3609,2926,1732,22,277,86,26,41,1,1,3,0.007204211692989748,332,0.1428571428571429
13202,0,87.0,77.85714285714286,1086,21,1,1086,1086,13,20678.153846153848,103.92307692307692,13.75,1351,1086,819,12,100,20,21,23,1,1,1,0.015544041450777204,209,0.08563535911602205
13203,1,88.85714285714286,70.0,1639,23,0,1639,1639,28,14661.25,72.21428571428571,3.185185185185185,2022,1639,1107,9,143,39,23,32,1,1,0,0.011374876360039565,101,0.1067724222086638
13204,0,62.2,71.84848484848484,2136,27,2,2136,2136,36,14823.25,74.5,5.0285714285714285,2682,2136,1410,21,198,66,27,33,1,1,2,0.010067114093959731,196,0.11985018726591755
13205,0,0.0,10.0,7,1,0,7,7,1,2213.0,10.0,0.0,10,7,7,0,1,0,1,0,0,0,0,0.1,2,0.0
14001,1,64.9,81.07894736842105,3015,12,7,3015,3015,48,15631.0,77.70833333333333,1.5957446808510638,3730,3015,1828,34,291,91,12,51,1,1,7,0.0032171581769437,98,0.14759535655058045
14002,0,88.0,71.86666666666666,1438,15,2,1438,1438,18,20227.722222222223,99.0,19.294117647058822,1782,1438,1036,9,134,42,15,28,1,1,2,0.008417508417508417,370,0.10152990264255912
14003,0,82.63636363636364,81.98924731182795,7658,17,12,7658,7658,114,16741.684210526317,82.83333333333333,2.68141592920354,9443,7658,3415,87,677,248,17,126,1,1,12,0.0018002753362278935,363,0.2624706189605641
14004,1,42.1,75.5,2656,6,2,2656,2656,44,14735.590909090908,74.77272727272727,2.0232558139534884,3290,2656,1634,28,241,103,6,50,1,1,2,0.00182370820668693,123,0.14231927710843373
14005,1,67.5,74.43333333333334,2223,6,2,2223,2223,35,15700.0,79.22857142857143,6.1764705882352935,2773,2223,1445,25,218,69,6,53,1,0,2,0.002163721601153985,231,0.12100764732343686
14006,0,76.29411764705883,66.85714285714286,5233,9,8,5233,5233,82,15824.609756097561,78.59756097560975,3.938271604938272,6445,5233,2621,42,505,159,9,105,1,1,8,0.0013964313421256788,370,0.20867571182877886
14007,0,85.85714285714286,65.72881355932203,4116,13,2,4116,4116,74,13845.445945945947,68.64864864864866,4.410958904109589,5080,4116,2263,44,385,131,13,77,1,1,2,0.0025590551181102358,363,0.1831875607385811
14008,0,28.33333333333333,76.92105263157895,2443,5,2,2443,2443,37,16367.18918918919,81.29729729729729,9.055555555555557,3008,2443,1561,20,228,76,5,41,1,1,2,0.0016622340425531915,351,0.1432664756446992
14009,0,74.875,82.28571428571429,5264,2,7,5264,5264,69,18953.2463768116,92.4927536231884,4.720588235294118,6382,5264,2730,52,445,164,2,106,1,0,7,0.0003133813851457224,367,0.20630699088145896
14010,0,51.85714285714285,75.87837837837837,5159,26,7,5159,5159,83,15370.927710843374,76.39759036144578,3.7560975609756095,6341,5159,2632,50,439,168,26,88,1,1,7,0.004100299637281186,357,0.2025586353944563
14011,1,82.33333333333333,99.55555555555556,1114,2,2,1114,1114,14,20021.714285714286,99.28571428571428,13.307692307692307,1390,1114,819,5,91,35,2,24,1,1,2,0.0014388489208633096,208,0.08438061041292644
14012,0,79.69565217391305,89.17592592592592,9326,14,13,9326,9326,128,18044.328125,89.5625,2.37007874015748,11464,9326,3939,108,830,313,14,130,1,0,13,0.0012212142358688069,368,0.2748230752734291
14013,0,62.25,75.96428571428571,1906,5,1,1906,1906,25,18945.24,95.04,13.958333333333336,2376,1906,1275,25,190,63,5,35,1,1,1,0.0021043771043771048,355,0.11385099685204615
14014,0,71.5,73.8,3229,36,2,3229,3229,49,16541.551020408162,81.14285714285714,6.875,3976,3229,1932,33,268,98,36,31,1,1,2,0.009054325955734409,357,0.15639516878290494
14015,0,68.77777777777777,72.82432432432431,5429,13,6,5429,5429,91,14816.89010989011,72.82417582417581,3.455555555555556,6627,5429,2679,50,467,166,13,73,1,1,6,0.0019616719480911424,365,0.22269294529379255
14016,0,78.33333333333333,70.15,1486,14,2,1486,1486,23,16155.04347826087,81.43478260869566,14.090909090909092,1873,1486,1074,15,148,50,14,19,1,1,2,0.007474639615589963,354,0.08882907133243613
14017,0,108.66666666666669,81.4,884,33,2,884,884,10,22303.9,114.0,29.66666666666667,1140,884,673,7,82,22,33,14,1,1,2,0.02894736842105263,293,0.06221719457013575
14018,1,65.04444444444445,95.7590361445783,15386,14,14,15386,15386,251,15178.725099601594,74.99203187250995,0.688,18823,15386,5200,137,1333,494,14,304,1,1,14,0.0007437709185570844,298,0.3543481086702197
14019,0,55.83333333333334,72.44,2010,2,2,2010,2010,33,15412.484848484848,75.18181818181819,10.75,2481,2010,1374,16,184,66,2,40,1,1,2,0.0008061265618702138,363,0.1094527363184079
14020,0,81.76923076923076,86.86033519553072,16086,52,24,16086,16086,255,15707.56862745098,77.6470588235294,0.9409448818897638,19800,16086,5478,164,1490,479,52,291,1,1,24,0.0026262626262626267,364,0.3521074226035061
14021,0,62.0,43.6969696969697,1479,12,2,1479,1479,35,10467.885714285714,53.6,9.294117647058824,1876,1479,1052,9,151,41,12,41,1,1,2,0.006396588486140725,384,0.10006761325219747
14022,0,59.77777777777778,48.08,1411,3,2,1411,1411,36,9753.888888888889,48.33333333333334,9.142857142857142,1740,1411,1018,15,134,35,3,22,1,1,2,0.0017241379310344827,345,0.0970942593905032
14023,0,65.66666666666667,75.60416666666667,3764,30,1,3764,3764,54,17218.44444444444,85.44444444444444,6.320754716981133,4614,3764,2146,39,345,101,30,65,1,1,1,0.006501950585175552,366,0.1729543039319873
14024,1,122.2,174.63157894736838,16948,85,17,16948,16948,255,16518.313725490196,81.83137254901959,0.10236220472440943,20867,16948,5508,170,1473,530,85,323,1,1,17,0.004073417357550199,140,0.36305168751475103
14025,0,46.714285714285715,53.82222222222222,2532,1,5,2532,2532,52,12023.057692307693,59.153846153846146,6.490196078431373,3076,2532,1600,25,197,79,1,45,1,0,5,0.00032509752925877764,363,0.1437598736176935
14026,1,88.375,72.13636363636364,3150,6,4,3150,3150,53,14859.924528301886,73.22641509433963,2.3461538461538463,3881,3150,1883,36,286,95,6,52,1,1,4,0.0015459933006956971,155,0.16793650793650794
14027,0,99.83333333333331,62.625,1713,0,0,1713,1713,28,15305.464285714286,75.07142857142857,11.370370370370368,2102,1713,1186,12,140,56,0,28,1,1,0,0.0,358,0.08990075890251026
14028,0,81.1388888888889,89.16083916083916,12829,19,12,12829,12829,188,16952.73404255319,83.3563829787234,1.4491978609625669,15671,12829,4718,122,1196,367,19,216,1,1,12,0.001212430604300938,370,0.3220048328006859
14029,0,79.42857142857143,69.8809523809524,6124,6,17,6124,6124,92,16461.195652173912,81.93478260869566,3.417582417582417,7538,6124,2985,62,552,178,6,117,1,1,17,0.0007959671000265323,362,0.2215871979098628
14030,1,59.58823529411765,92.43939393939394,5767,15,6,5767,5767,88,16218.920454545454,80.8409090909091,1.4022988505747127,7114,5767,2827,61,516,185,15,101,1,1,6,0.0021085184143941524,173,0.22160568753251253
14031,0,95.825,89.74074074074076,12990,29,12,12990,12990,172,18774.22093023256,92.72093023255816,1.6257309941520468,15948,12990,4770,121,1151,423,29,247,1,1,12,0.00181840983195385,374,0.3258660508083141
14032,1,18.33333333333333,75.08,1587,8,1,1587,1587,26,15269.653846153846,74.30769230769229,6.32,1932,1587,1098,11,122,52,8,34,1,1,1,0.004140786749482402,179,0.1064902331442974
14033,0,108.0,71.61904761904762,5435,6,9,5435,5435,76,17827.302631578947,87.7894736842105,4.4,6672,5435,2724,65,489,184,6,76,1,0,9,0.0008992805755395684,378,0.2134314627414904
14034,0,81.91666666666667,82.96666666666667,7655,11,13,7655,7655,113,16950.911504424774,83.47787610619469,2.625,9433,7655,3412,84,679,253,11,122,1,1,13,0.0011661189441323015,366,0.25591116917047685
14035,0,41.333333333333336,84.96666666666667,2254,7,2,2254,2254,33,17006.575757575756,84.75757575757575,8.84375,2797,2254,1420,19,217,77,7,31,1,1,2,0.0025026814444047197,352,0.14418811002661935
14036,1,94.84615384615385,105.51282051282051,4348,21,7,4348,4348,56,19239.964285714286,95.5,1.5636363636363635,5348,4348,2346,44,373,126,21,89,1,1,7,0.003926701570680628,124,0.18997240110395586
14037,0,63.73684210526316,94.24285714285715,6367,9,7,6367,6367,79,19898.53164556962,98.83544303797468,4.1410256410256405,7808,6367,3006,59,602,194,9,115,1,1,7,0.0011526639344262295,367,0.2357468195382441
14038,1,87.88,87.46456692913384,10741,29,11,10741,10741,164,16176.560975609756,81.12804878048779,1.0368098159509205,13305,10741,4265,117,1027,335,29,208,1,1,11,0.002179631717399474,255,0.2923377711572479
