policy_id,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,total_claim_amount,incident_month,incident_day,incident_dow,incident_hour,fraud,driver_relationship_self,driver_relationship_na,driver_relationship_spouse,driver_relationship_child,driver_relationship_other,incident_type_collision,incident_type_breakin,incident_type_theft,collision_type_front,collision_type_rear,collision_type_side,collision_type_na,authorities_contacted_police,authorities_contacted_none,authorities_contacted_fire,authorities_contacted_ambulance
2795,1.0,1,0,0,0.0,0,13000,13000,9,21,5,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2796,1.0,2,0,0,0.0,0,16000,16000,9,24,1,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2797,2.0,3,3,2,1.0,3500,28000,31500,2,13,2,20,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2798,2.0,3,1,3,1.0,15000,25500,40500,3,19,1,5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2799,0.0,2,0,3,1.0,0,11000,11000,1,16,2,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2800,1.0,2,0,0,1.0,0,13000,13000,8,25,6,11,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2801,0.0,1,0,0,0.0,0,8500,8500,8,14,2,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2802,2.0,3,1,4,1.0,11000,28500,39500,9,25,2,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2803,1.0,2,1,2,0.0,7000,13000,20000,4,24,2,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2804,1.0,2,0,1,1.0,0,25000,25000,6,20,3,18,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2805,1.0,2,0,0,0.0,0,21500,21500,10,31,3,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2806,0.0,1,0,0,0.0,0,12500,12500,1,1,1,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2807,1.0,2,0,0,0.0,0,13500,13500,4,12,4,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2808,0.0,2,0,2,0.0,0,7500,7500,5,14,1,14,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2809,0.0,2,0,0,0.0,0,20000,20000,8,14,2,9,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2810,1.0,1,0,0,0.0,0,7000,7000,7,19,4,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2811,0.0,1,0,0,0.0,0,14500,14500,2,22,4,6,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2812,1.0,2,2,0,0.0,29500,15500,45000,2,15,4,18,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2813,0.0,1,0,0,1.0,0,10500,10500,10,8,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2814,0.0,2,0,0,0.0,0,10500,10500,6,19,2,12,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2815,2.0,2,1,0,0.0,100000,38500,138500,7,9,1,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2816,1.0,1,0,0,0.0,0,14500,14500,2,6,2,6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2817,0.0,1,0,0,0.0,0,11500,11500,3,11,0,20,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2818,2.0,2,0,2,0.0,0,30000,30000,2,19,1,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2819,2.0,3,4,0,1.0,13000,39000,52000,5,14,1,19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2820,2.0,2,1,3,1.0,16500,21000,37500,4,30,1,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2821,2.0,1,0,0,0.0,0,14000,14000,6,3,0,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2822,0.0,2,0,0,0.0,0,6000,6000,8,23,4,10,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2823,1.0,1,0,0,0.0,0,11500,11500,2,22,4,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2824,0.0,1,0,0,0.0,0,14000,14000,10,10,3,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2825,1.0,2,0,0,0.0,0,11000,11000,3,20,2,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2826,2.0,3,1,2,1.0,10500,38000,48500,10,24,3,4,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2827,0.0,2,0,1,0.0,0,3000,3000,7,11,3,16,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2828,1.0,1,0,1,0.0,0,23000,23000,5,15,2,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2829,2.0,2,2,2,0.0,9000,38500,47500,6,12,2,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2830,0.0,3,1,1,1.0,15000,10500,25500,9,8,6,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2831,2.0,3,1,2,1.0,15000,21500,36500,6,8,5,16,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2832,2.0,3,0,0,1.0,0,37000,37000,2,13,2,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2833,1.0,2,0,1,1.0,0,19500,19500,10,1,1,5,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2834,2.0,3,3,1,1.0,12000,47500,59500,12,20,4,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2835,1.0,3,1,3,1.0,10000,23500,33500,2,18,0,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2836,2.0,2,1,2,0.0,30000,37500,67500,4,5,4,5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2837,1.0,2,0,0,0.0,0,9000,9000,11,3,6,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2838,2.0,3,1,1,1.0,18500,31000,49500,10,25,4,9,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2839,0.0,1,0,0,0.0,0,12000,12000,1,20,6,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2840,0.0,2,0,0,0.0,0,1500,1500,5,21,1,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2841,0.0,2,0,0,0.0,0,3000,3000,12,2,0,11,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2842,0.0,3,0,1,1.0,0,12500,12500,7,14,6,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2843,0.0,2,0,0,0.0,0,5500,5500,2,17,6,8,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2844,0.0,1,0,1,0.0,0,9500,9500,6,1,5,10,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2845,2.0,5,0,4,1.0,0,27000,27000,12,26,3,5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2846,2.0,3,1,2,1.0,8500,30000,38500,4,13,5,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2847,0.0,2,0,0,0.0,0,18000,18000,1,30,2,9,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2848,0.0,3,0,2,1.0,0,6000,6000,5,6,0,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2849,1.0,2,3,0,0.0,12000,24000,36000,1,7,0,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2850,0.0,2,0,0,0.0,0,15000,15000,7,13,5,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2851,0.0,2,0,0,0.0,0,7500,7500,10,24,3,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2852,1.0,1,0,1,0.0,0,20500,20500,8,27,1,10,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2853,2.0,1,0,0,0.0,0,28500,28500,5,25,5,11,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2854,1.0,2,0,2,0.0,0,19500,19500,3,27,2,7,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2855,0.0,2,0,1,0.0,0,8000,8000,2,5,1,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2856,0.0,1,0,0,0.0,0,7000,7000,5,3,4,14,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2857,0.0,1,0,0,0.0,0,12500,12500,4,14,6,16,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2858,0.0,1,0,0,0.0,0,16000,16000,7,19,4,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2859,1.0,2,0,0,1.0,0,18500,18500,3,1,4,9,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2860,1.0,2,0,2,0.0,0,20500,20500,6,22,5,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2861,0.0,1,0,0,0.0,0,6000,6000,9,5,3,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2862,2.0,3,0,0,1.0,0,39000,39000,11,28,3,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2863,0.0,2,0,1,0.0,0,7500,7500,3,13,2,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2864,1.0,2,0,0,1.0,0,15500,15500,5,8,2,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2865,0.0,3,0,0,1.0,0,11000,11000,6,29,5,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2866,2.0,3,1,0,1.0,3500,41000,44500,9,12,3,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2867,0.0,2,0,1,0.0,0,9000,9000,7,15,0,16,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2868,2.0,3,1,0,1.0,25000,29000,54000,2,4,0,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2869,0.0,1,0,0,0.0,0,12500,12500,7,24,2,10,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2870,0.0,1,0,0,0.0,0,15000,15000,11,13,2,9,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2871,2.0,3,3,3,1.0,12000,36500,48500,3,18,0,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2872,1.0,2,0,2,0.0,0,18000,18000,1,9,2,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2873,2.0,3,1,2,1.0,18000,31500,49500,11,25,0,16,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2874,1.0,2,0,2,1.0,0,15000,15000,3,19,1,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2875,1.0,1,0,0,0.0,0,14500,14500,10,28,0,18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2876,1.0,2,1,0,0.0,10000,13000,23000,9,20,4,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2877,0.0,1,0,0,0.0,0,13000,13000,2,15,4,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2878,2.0,3,1,2,1.0,6000,29500,35500,7,19,4,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2879,0.0,2,0,0,1.0,0,11500,11500,4,24,2,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2880,1.0,3,0,1,1.0,0,13000,13000,12,1,6,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2881,0.0,2,0,1,0.0,0,14000,14000,9,19,3,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2882,0.0,2,1,0,0.0,16500,9500,26000,9,3,1,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2883,1.0,4,0,2,1.0,0,20000,20000,2,21,3,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2884,2.0,3,0,2,1.0,0,32000,32000,12,22,6,9,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2885,1.0,3,0,2,1.0,0,15000,15000,2,8,4,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2886,2.0,1,0,0,0.0,0,41000,41000,10,12,5,7,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2887,2.0,4,4,2,1.0,15000,36500,51500,12,16,0,19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2888,0.0,2,0,2,0.0,0,6500,6500,6,20,3,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2889,1.0,2,3,1,0.0,10000,8500,18500,4,3,2,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2890,2.0,3,3,2,1.0,20000,35000,55000,9,1,6,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2891,1.0,3,0,2,1.0,0,7000,7000,9,2,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2892,1.0,1,0,0,0.0,0,16500,16500,9,12,3,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2893,0.0,2,0,2,0.0,0,12000,12000,9,5,3,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2894,2.0,3,4,2,1.0,16500,25000,41500,1,14,0,15,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2895,1.0,1,0,0,0.0,0,25000,25000,2,9,5,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2896,1.0,1,0,0,0.0,0,20500,20500,7,10,2,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2897,0.0,1,0,0,0.0,0,8000,8000,7,7,6,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2898,2.0,4,2,2,1.0,11000,17500,28500,5,30,3,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2899,0.0,1,0,0,0.0,0,12500,12500,10,22,1,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2900,0.0,2,0,1,0.0,0,16500,16500,2,1,4,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2901,1.0,3,1,2,1.0,3500,11000,14500,7,17,2,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2902,0.0,2,0,0,0.0,0,2500,2500,3,21,3,17,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2903,2.0,3,1,1,1.0,25000,34500,59500,8,2,4,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2904,1.0,3,0,0,1.0,0,12500,12500,7,31,2,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2905,2.0,3,1,2,1.0,16500,17500,34000,1,2,2,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2906,0.0,1,0,0,0.0,0,4000,4000,7,11,3,19,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2907,2.0,2,0,1,0.0,0,29500,29500,4,9,1,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2908,0.0,2,0,0,0.0,0,9000,9000,8,24,5,4,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2909,0.0,1,0,0,0.0,0,13000,13000,1,24,3,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2910,1.0,2,0,0,1.0,0,18500,18500,12,20,4,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2911,2.0,2,0,2,0.0,0,34000,34000,10,31,3,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2912,1.0,3,3,2,1.0,2000,15000,17000,10,18,4,18,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2913,0.0,3,0,2,1.0,0,5500,5500,8,14,2,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2914,1.0,2,0,1,1.0,0,17500,17500,4,28,6,10,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2915,1.0,2,1,1,0.0,14000,22000,36000,9,13,4,8,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2916,2.0,3,4,0,1.0,41000,29500,70500,12,6,4,11,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2917,0.0,2,0,2,1.0,0,14500,14500,12,8,6,17,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2918,2.0,3,1,3,1.0,6000,33000,39000,8,5,0,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2919,0.0,1,0,0,0.0,0,11500,11500,12,6,4,22,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2920,2.0,3,1,2,1.0,13000,37000,50000,9,15,6,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2921,0.0,1,0,0,0.0,0,10500,10500,7,8,0,17,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2922,2.0,3,1,0,1.0,30000,32000,62000,12,23,0,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2923,1.0,2,1,1,1.0,15000,8500,23500,6,25,1,14,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2924,0.0,1,0,0,0.0,0,9500,9500,12,13,4,20,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2925,2.0,2,4,1,0.0,12000,16000,28000,3,12,1,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2926,0.0,2,0,1,0.0,0,11000,11000,5,8,2,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2927,0.0,2,0,1,0.0,0,16500,16500,10,6,6,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2928,0.0,2,0,2,0.0,0,5000,5000,5,26,6,20,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2929,0.0,2,0,1,0.0,0,23500,23500,4,7,6,5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2930,0.0,1,0,0,0.0,0,9500,9500,4,10,2,19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2931,0.0,2,1,5,0.0,13500,16500,30000,2,14,3,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2932,0.0,3,0,3,1.0,0,10000,10000,1,18,4,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
