,policy_id,driver_relationship_child,policy_state_nv,authorities_contacted_fire,collision_type_front,incident_day,policy_deductable,num_vehicles_involved,num_claims_past_year,policy_state_wa,policy_state_id,policy_liability,incident_type_collision,collision_type_side,customer_gender_female,authorities_contacted_ambulance,driver_relationship_na,num_insurers_past_5_years,policy_state_az,incident_type_theft,authorities_contacted_police,policy_state_ca,num_injuries,incident_month,customer_age,authorities_contacted_none,num_witnesses,total_claim_amount,policy_annual_premium,customer_gender_male,months_as_customer,driver_relationship_spouse,vehicle_claim,policy_state_or,police_report_available,incident_dow,fraud,injury_claim,incident_severity,incident_type_breakin,collision_type_rear,incident_hour,driver_relationship_self,driver_relationship_other,auto_year,customer_education,collision_type_na
10658,544,0,0,0,1,18,750,2,0,0,0,3,1,0,0,0,0,1,0,0,1,1,0,10,30,0,0,45032.0,3000,1,83,0,19532.0,0,1,4,0,25500.0,1,0,0,7,1,0,2016,1,0
10659,705,0,0,0,1,16,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,10,73,0,0,53412.0,3000,1,27,0,27812.0,0,0,2,0,25600.0,2,0,0,21,1,0,2016,3,0
10660,317,0,0,0,1,4,750,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,6,75,0,0,55230.0,3000,0,182,0,41930.0,0,0,1,0,13300.0,2,0,0,16,0,1,2018,3,0
10661,545,0,0,0,1,16,750,2,0,0,0,3,1,0,0,0,0,4,0,0,1,1,1,10,24,0,2,39704.0,2650,1,9,0,23004.0,0,1,2,0,16700.0,1,0,0,16,1,0,2013,1,0
10662,73,0,0,0,0,9,750,2,1,0,0,1,1,1,0,0,0,5,0,0,1,1,0,7,28,0,0,34400.0,3000,1,18,0,9200.0,0,0,1,0,25200.0,0,0,0,13,0,1,2020,1,0
10663,856,0,0,0,1,15,750,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,6,54,1,0,22549.0,2700,0,48,0,7949.0,0,0,5,0,14600.0,0,0,0,11,1,0,2017,4,0
10664,856,0,1,0,1,15,750,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,45,1,0,22549.0,3000,0,236,0,7949.0,0,0,5,0,14600.0,0,0,0,11,1,0,2015,4,0
10665,1017,0,0,0,0,3,750,1,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,2,69,1,0,155406.0,3000,0,166,0,10306.0,1,0,6,0,145100.0,0,0,0,16,0,1,2017,3,0
10666,1431,0,0,0,0,20,750,1,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,10,26,0,1,39518.0,3000,1,13,0,5918.0,0,0,6,0,33600.0,0,1,0,1,0,0,2015,2,1
10667,1433,0,1,0,1,27,750,3,0,0,0,2,1,0,1,0,0,3,0,0,1,0,0,8,20,0,0,12810.0,2850,0,19,0,11310.0,0,1,1,0,1500.0,1,0,0,19,1,0,2010,1,0
10668,216,0,0,0,1,27,750,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12,31,1,0,83426.0,3000,1,39,0,7926.0,0,0,4,1,75500.0,0,0,0,17,0,1,2019,2,0
10669,1645,0,0,0,1,4,750,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,61,1,0,21148.0,3000,1,299,0,13848.0,0,0,4,0,7300.0,0,0,0,9,1,0,2018,4,0
10670,1024,0,0,0,1,27,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,3,4,55,0,0,43637.0,3000,0,308,0,24537.0,0,1,5,0,19100.0,2,0,0,18,1,0,2014,4,0
10671,1024,0,0,0,1,27,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,4,55,0,0,43637.0,3000,1,206,0,24537.0,0,1,5,0,19100.0,2,0,0,18,1,0,2019,4,0
10672,1649,0,0,0,1,19,750,3,0,0,0,3,1,0,1,0,0,3,0,0,1,1,0,2,19,0,2,54757.0,2900,0,1,0,7857.0,0,1,1,0,46900.0,0,0,0,14,1,0,2018,0,0
10673,220,0,0,0,1,6,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,3,11,65,0,0,38020.0,3000,1,152,1,30520.0,0,1,2,0,7500.0,2,0,0,17,0,0,2017,4,0
10674,2211,0,0,0,0,2,750,1,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,3,18,0,0,32434.0,3000,1,2,0,4134.0,0,0,5,0,28300.0,1,1,0,17,0,0,2009,1,1
10675,720,0,0,0,0,28,750,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,33,0,1,13824.0,3000,1,42,0,8524.0,0,0,0,0,5300.0,0,1,0,17,0,0,2018,1,1
10676,1188,0,0,0,0,13,750,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,10,40,0,0,35345.0,2600,1,91,0,19145.0,0,0,6,0,16200.0,1,0,0,12,0,0,2016,3,1
10677,563,0,0,0,0,15,750,4,0,0,0,1,1,1,0,0,0,1,0,0,1,1,4,10,58,0,3,33963.0,2650,1,138,0,21363.0,0,1,1,0,12600.0,2,0,0,15,1,0,2015,0,0
10678,722,0,0,0,1,11,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,12,47,0,0,20857.0,3000,1,171,0,17057.0,0,1,2,0,3800.0,1,0,0,18,1,0,2018,3,0
10679,1191,0,0,0,1,15,750,3,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,56,0,2,52178.0,3000,0,100,0,34378.0,0,1,1,0,17800.0,2,0,0,15,1,0,2017,1,0
10680,1332,1,0,0,1,26,750,2,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,2,33,1,1,27323.0,3000,1,38,0,7723.0,0,0,1,0,19600.0,0,0,0,12,0,0,2019,1,0
10681,2222,0,1,0,1,7,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,3,54,0,2,44835.0,2950,1,380,1,34635.0,0,1,3,0,10200.0,2,0,0,18,0,0,2016,3,0
10682,2375,0,0,0,1,20,750,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,8,33,1,1,17714.0,3000,1,42,0,8214.0,0,0,1,0,9500.0,0,0,0,19,1,0,2016,0,0
10683,345,0,0,0,0,4,750,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,10,58,0,0,34441.0,3000,1,90,0,5241.0,0,1,4,0,29200.0,0,1,0,15,0,0,2011,1,1
10684,1338,0,0,0,1,29,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,7,68,0,4,23313.0,2900,0,165,0,12813.0,0,1,0,0,10500.0,0,0,0,7,1,0,2018,3,0
10685,2377,0,0,0,0,29,750,4,0,1,0,1,1,1,1,0,0,1,0,0,1,0,2,8,43,0,1,66384.0,3000,0,131,0,41884.0,0,1,3,0,24500.0,2,0,0,10,1,0,2014,3,0
10686,1045,0,0,0,0,26,750,2,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,7,54,0,1,34920.0,3000,0,101,0,9620.0,1,1,4,0,25300.0,0,0,0,19,1,0,2017,1,0
10687,355,0,0,0,1,17,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,10,23,0,0,51338.0,2950,1,61,0,44738.0,0,1,3,0,6600.0,2,0,0,9,1,0,2014,3,0
10688,2136,0,0,0,1,22,750,2,0,0,0,0,1,0,1,0,0,1,1,0,1,0,4,12,57,0,0,42878.0,3000,0,129,0,34478.0,0,1,6,0,8400.0,2,0,0,13,1,0,2019,1,0
10689,2389,0,0,0,0,5,750,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,12,46,1,0,14441.0,3000,1,21,0,7541.0,1,0,3,0,6900.0,0,0,1,6,1,0,2011,4,0
10690,245,0,0,0,1,8,750,2,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,12,62,0,1,16793.0,3000,0,126,1,14793.0,0,0,6,0,2000.0,1,0,0,20,0,0,2016,4,0
10691,2247,0,0,0,0,25,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,7,53,0,1,78610.0,3000,0,165,0,15610.0,0,1,3,0,63000.0,1,0,1,10,1,0,2017,1,0
10692,1976,0,0,0,0,18,750,4,0,0,1,3,1,1,0,0,0,1,0,0,1,0,2,2,51,0,2,61855.0,2950,1,125,0,36855.0,0,1,0,0,25000.0,2,0,0,15,1,0,2017,3,0
10693,2397,0,0,0,0,15,750,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,42,0,0,45582.0,3000,1,71,0,40182.0,0,1,1,0,5400.0,2,0,1,8,1,0,2019,3,0
10694,2397,0,0,0,0,15,750,2,0,0,0,1,1,0,0,0,0,2,1,0,1,0,1,1,50,0,0,45582.0,2550,1,36,0,40182.0,0,1,1,0,5400.0,2,0,1,8,1,0,2014,3,0
10695,1978,0,0,0,0,22,750,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,10,60,1,0,62838.0,3000,1,188,0,15338.0,0,0,1,0,47500.0,0,0,0,12,1,0,2018,1,0
10696,1356,0,0,0,1,2,750,2,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,6,61,1,2,21977.0,3000,0,111,1,16977.0,1,0,6,0,5000.0,0,0,0,8,0,0,2016,4,0
10697,897,1,0,0,0,2,750,4,0,0,0,3,1,1,0,0,0,1,0,0,1,1,0,7,52,0,5,17857.0,3000,1,256,0,4257.0,0,1,1,0,13600.0,1,0,0,6,0,0,2013,4,0
10698,1840,0,0,0,0,1,750,3,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,1,19,0,2,41804.0,3000,1,8,1,15304.0,0,1,1,0,26500.0,0,0,1,11,0,0,2020,1,0
10699,1693,0,0,0,0,1,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,8,59,0,0,49545.0,3000,1,114,0,23745.0,0,0,3,0,25800.0,1,0,1,10,1,0,2015,3,0
10700,2409,0,0,0,0,4,750,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,6,60,0,0,37577.0,3000,0,287,0,14877.0,0,0,1,0,22700.0,1,0,0,10,0,0,2020,2,1
10701,1200,0,0,1,1,26,750,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,6,53,0,0,36442.0,3000,1,160,0,32042.0,0,0,2,0,4400.0,2,0,0,5,0,1,2009,3,0
10702,1989,0,0,0,0,19,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,10,62,0,3,33054.0,2750,1,185,0,16154.0,0,1,5,0,16900.0,1,0,1,18,1,0,2018,4,0
10703,581,0,0,0,0,3,750,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,9,42,0,0,91495.0,2900,1,179,0,2395.0,0,0,1,0,89100.0,1,0,0,0,0,0,2005,1,1
10704,373,0,0,0,1,13,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,9,43,0,0,44801.0,3000,1,124,0,15601.0,0,0,4,0,29200.0,1,0,0,14,1,0,2014,1,0
10705,1993,0,0,0,0,5,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,1,4,11,44,0,1,39319.0,3000,0,71,1,32719.0,0,1,1,0,6600.0,2,0,1,9,0,0,2019,1,0
10706,1079,0,0,0,0,19,750,3,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,11,56,0,1,21470.0,3000,0,70,0,17670.0,0,1,1,0,3800.0,1,0,1,12,1,0,2009,3,0
10707,2267,0,0,0,0,17,800,3,0,0,0,2,1,1,0,0,0,1,1,0,1,0,1,5,40,0,1,46984.0,2850,1,158,0,7184.0,0,1,4,0,39800.0,1,0,0,15,1,0,2012,4,0
10708,1996,0,1,0,0,17,750,3,1,0,0,1,1,1,1,0,0,4,0,0,1,0,4,7,18,0,2,46475.0,3000,0,2,0,39175.0,0,1,2,0,7300.0,2,0,0,8,1,0,2019,1,0
10709,1996,0,0,0,0,17,750,3,0,0,1,1,1,1,1,0,0,1,0,0,1,0,4,7,52,0,2,46475.0,2850,0,155,0,39175.0,0,1,2,0,7300.0,2,0,0,8,1,0,2019,2,0
10710,1705,0,0,0,1,9,750,2,0,0,0,1,1,0,0,0,0,2,0,0,1,1,3,9,38,0,1,28927.0,3000,1,37,0,18927.0,0,0,0,0,10000.0,1,0,0,11,1,0,2019,1,0
10711,122,0,1,0,1,9,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,3,49,0,0,21411.0,3000,1,108,0,18011.0,0,0,5,0,3400.0,1,0,0,6,1,0,2017,3,0
10712,590,0,0,0,0,27,750,3,0,0,0,2,1,1,0,0,0,1,0,0,1,1,3,12,50,0,1,51832.0,3000,1,149,0,34632.0,0,1,4,0,17200.0,2,0,0,1,1,0,2018,1,0
10713,590,0,0,0,0,27,750,3,0,1,0,2,1,1,0,0,0,1,0,0,1,0,3,12,53,0,1,51832.0,2850,1,125,0,34632.0,0,1,4,0,17200.0,2,0,0,1,1,0,2016,1,0
10714,2273,1,0,0,0,9,750,2,0,0,0,2,1,0,0,0,0,4,0,0,0,1,0,1,20,1,1,14516.0,3000,1,22,0,7516.0,0,0,2,0,7000.0,0,0,1,18,0,0,2018,3,0
10715,384,0,0,0,1,9,750,4,0,0,0,3,1,0,1,0,0,1,0,0,1,0,0,8,30,0,3,21897.0,2800,0,3,0,8397.0,1,1,4,0,13500.0,0,0,0,6,1,0,2015,1,0
10716,1218,0,0,0,1,1,750,3,0,0,0,3,1,0,0,0,0,2,0,0,1,1,4,9,33,0,0,36294.0,3000,1,45,1,19694.0,0,1,6,0,16600.0,2,0,0,11,0,0,2014,4,0
10717,129,0,0,0,1,27,750,3,0,0,0,0,1,0,1,0,0,3,0,0,1,1,1,5,20,0,3,51771.0,3000,0,30,1,31471.0,0,1,0,0,20300.0,2,0,0,7,0,0,2016,2,0
10718,129,0,0,0,1,27,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,5,50,0,3,51771.0,3000,1,139,1,31471.0,0,1,0,0,20300.0,2,0,0,7,0,0,2017,2,0
10719,2008,0,0,0,1,12,750,2,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,3,58,1,1,103612.0,2650,0,285,0,8412.0,1,0,1,0,95200.0,0,0,0,14,1,0,2014,2,0
10720,741,1,0,0,0,9,750,1,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,12,48,1,0,52600.0,3000,0,282,0,1000.0,0,0,0,0,51600.0,0,0,1,17,0,0,2013,3,0
10721,741,1,0,0,0,9,750,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,12,50,1,0,52600.0,3000,0,208,0,1000.0,0,0,0,0,51600.0,0,0,1,17,0,0,2014,3,0
10722,1222,0,0,0,1,19,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,10,54,0,0,23687.0,3000,1,160,0,14987.0,0,1,5,0,8700.0,1,0,0,16,1,0,2015,3,0
10723,1713,0,0,0,0,6,750,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,11,25,1,0,25829.0,2850,1,22,0,7829.0,0,0,2,0,18000.0,0,0,1,6,1,0,2013,4,0
10724,2179,0,0,0,1,14,750,1,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,11,44,1,0,31550.0,3000,1,179,0,8550.0,0,0,3,1,23000.0,0,0,0,16,1,0,2017,3,0
10725,284,1,0,0,0,22,750,3,0,0,1,1,1,0,0,0,0,1,0,0,1,0,4,1,67,0,2,45701.0,2550,1,202,0,18801.0,0,1,1,0,26900.0,2,0,1,15,0,0,2018,4,0
10726,747,0,0,0,1,8,750,3,0,0,0,3,1,0,0,0,0,1,0,0,1,1,1,10,49,0,1,47980.0,3000,1,145,1,39980.0,0,1,1,0,8000.0,2,0,0,10,0,0,2020,1,0
10727,1868,0,0,0,1,7,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,10,48,0,0,30933.0,3000,0,103,0,27633.0,0,1,0,0,3300.0,2,0,0,7,1,0,2017,3,0
10728,931,0,0,0,0,17,750,1,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,1,58,0,0,16558.0,3000,1,99,0,11058.0,1,0,3,0,5500.0,1,0,0,10,0,0,2016,4,1
10729,291,0,0,0,0,5,750,2,0,0,0,3,1,0,0,1,0,1,0,0,0,1,0,4,30,0,0,41759.0,2950,1,103,0,16959.0,0,0,4,0,24800.0,1,0,1,17,1,0,2017,1,0
10730,1394,0,0,0,0,29,750,2,0,1,0,2,1,0,0,1,0,2,0,0,0,0,0,7,42,0,0,26028.0,2800,1,50,0,13928.0,0,0,0,0,12100.0,1,0,1,9,1,0,2018,3,0
10731,402,0,0,0,0,19,750,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,12,22,0,0,15930.0,2900,1,44,0,6530.0,0,0,3,0,9400.0,0,1,0,8,0,0,2018,3,1
10732,402,0,0,0,0,19,750,1,0,0,0,3,0,0,0,0,1,1,0,0,1,1,0,12,48,0,0,15930.0,3000,1,20,0,6530.0,0,0,3,0,9400.0,0,1,0,8,0,0,2020,3,1
10733,1401,0,0,0,0,30,750,2,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,10,35,0,1,49200.0,3000,1,65,1,17800.0,1,0,2,0,31400.0,1,0,1,16,0,0,2016,1,0
10734,410,0,0,0,0,4,750,1,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,5,26,0,0,21095.0,3000,1,50,0,11895.0,0,0,5,0,9200.0,0,1,0,22,0,0,2012,3,1
10735,1543,0,0,0,0,16,750,1,0,0,0,2,1,1,1,0,0,1,1,0,1,0,0,6,42,0,0,172920.0,2550,0,135,0,16020.0,0,0,6,0,156900.0,1,0,0,10,1,0,2014,1,0
10736,1244,0,0,0,0,12,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,9,27,0,0,38246.0,3000,0,97,0,19946.0,0,0,3,0,18300.0,1,0,1,10,1,0,2019,3,0
10737,769,0,1,0,0,8,750,1,0,0,0,1,0,0,1,0,1,4,0,1,1,0,0,10,18,0,0,42798.0,3000,0,5,0,25598.0,0,0,1,0,17200.0,1,0,0,1,0,0,2020,1,1
10738,772,0,0,0,0,28,750,1,0,0,0,2,1,1,1,0,0,1,0,0,0,1,0,1,42,1,0,18089.0,3000,0,79,0,11289.0,0,0,0,0,6800.0,0,0,0,7,1,0,2020,1,0
10739,776,0,0,0,1,22,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,49,0,0,26798.0,3000,1,208,0,14998.0,0,0,1,1,11800.0,1,0,0,12,1,0,2014,3,0
10740,2449,0,0,0,0,15,750,3,0,0,0,1,1,1,0,0,0,1,0,0,1,0,3,4,58,0,2,59415.0,2600,1,422,0,6415.0,1,1,0,0,53000.0,1,0,0,14,1,0,2012,4,0
10741,2452,0,0,0,0,9,750,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,46,0,0,35901.0,3000,0,76,0,9701.0,0,0,2,0,26200.0,0,1,0,8,0,0,2017,2,1
10742,3125,0,1,0,0,17,750,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,4,68,1,0,32481.0,2500,0,150,0,10781.0,0,0,2,0,21700.0,0,0,0,14,1,0,2015,4,0
10743,2456,0,0,0,0,2,750,1,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,2,41,1,0,22140.0,3000,0,43,0,8440.0,0,0,5,0,13700.0,0,0,1,20,1,0,2018,4,0
10744,2289,0,0,0,1,18,750,1,0,1,0,2,1,0,1,0,0,3,0,0,0,0,0,12,36,1,0,30424.0,3000,0,23,0,10424.0,0,0,2,0,20000.0,0,0,0,19,1,0,2018,2,0
10745,2295,0,0,0,0,6,750,2,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,6,50,0,1,33257.0,3000,0,126,0,14757.0,0,0,3,0,18500.0,1,0,1,19,1,0,2016,4,0
10746,2653,0,0,0,1,8,750,2,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,3,41,1,1,37394.0,3000,1,14,0,11094.0,0,0,4,0,26300.0,0,0,0,10,1,0,2014,3,0
10747,2653,0,0,0,1,8,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,21,1,1,37394.0,3000,1,33,0,11094.0,1,0,4,0,26300.0,0,0,0,10,1,0,2017,3,0
10748,2465,0,0,0,0,25,750,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,8,32,0,1,114944.0,3000,1,62,0,14544.0,0,0,6,0,100400.0,1,0,0,2,0,0,2017,3,1
10749,2817,0,0,0,1,29,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,10,41,0,1,17361.0,3000,0,177,0,11361.0,0,1,1,0,6000.0,1,0,0,14,1,0,2014,3,0
10750,4058,0,0,0,0,26,750,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3,60,0,0,29633.0,2700,1,266,0,1733.0,0,0,1,0,27900.0,0,1,0,12,0,0,2013,4,1
10751,2663,1,0,0,0,22,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,3,3,47,0,1,53959.0,2750,1,75,0,36859.0,0,1,4,0,17100.0,2,0,1,15,0,0,2015,3,0
10752,429,0,0,0,0,16,750,3,0,0,0,3,1,0,0,0,0,1,1,0,1,0,1,9,40,0,2,98163.0,3000,1,110,0,15463.0,0,1,0,0,82700.0,2,0,1,5,1,0,2020,4,0
10753,3449,0,0,0,1,9,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,4,62,0,0,67253.0,3000,0,90,0,33553.0,0,1,1,0,33700.0,2,0,0,14,1,0,2016,3,0
10754,2315,0,0,0,0,14,750,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,4,69,1,0,21464.0,2650,1,170,0,8364.0,0,0,6,0,13100.0,0,0,0,20,1,0,2015,4,0
10755,433,1,0,0,0,20,750,4,0,0,0,1,1,0,1,0,0,1,1,0,1,0,4,12,31,0,1,42250.0,3000,0,82,0,32950.0,0,1,4,0,9300.0,2,0,1,12,0,0,2012,1,0
10756,4069,0,0,0,0,13,750,1,0,0,1,1,1,1,0,0,0,2,0,0,1,0,0,6,55,0,0,135038.0,3000,1,33,0,10538.0,0,0,3,0,124500.0,1,0,0,16,1,0,2018,3,0
10757,2675,0,0,0,1,10,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,3,53,0,4,29965.0,2550,1,118,0,15865.0,1,0,6,0,14100.0,1,0,0,5,1,0,2012,0,0
10758,4077,0,0,0,1,14,750,2,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,7,43,0,2,30656.0,3000,0,205,1,11056.0,1,0,6,0,19600.0,0,0,0,20,0,0,2019,1,0
10759,3752,0,0,0,0,18,750,2,0,0,0,2,1,1,1,0,0,1,0,0,1,1,0,9,52,0,0,12927.0,3000,0,111,0,9827.0,0,1,2,0,3100.0,1,0,0,8,1,0,2015,1,0
10760,4078,0,0,0,0,28,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,5,58,0,2,48674.0,3000,0,145,0,27774.0,0,1,1,0,20900.0,1,0,1,18,1,0,2016,3,0
10761,4078,0,0,0,0,28,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,5,43,0,2,48674.0,3000,0,10,0,27774.0,0,1,1,0,20900.0,1,0,1,18,1,0,2019,3,0
10762,3164,0,1,0,1,14,750,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,11,41,0,0,22870.0,2900,1,72,0,10770.0,0,0,3,0,12100.0,1,0,0,6,1,0,2018,3,0
10763,3467,0,0,0,1,20,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,0,2,10,59,0,2,12497.0,2550,1,175,0,5897.0,1,1,6,0,6600.0,1,0,0,23,1,0,2012,3,0
10764,3467,0,0,0,1,20,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,10,61,0,2,12497.0,2650,1,88,0,5897.0,0,1,6,0,6600.0,1,0,0,23,1,0,2016,3,0
10765,2326,0,0,0,0,8,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,12,34,0,1,47260.0,3000,0,54,0,26160.0,0,1,6,0,21100.0,1,0,1,7,1,0,2017,1,0
10766,3166,0,0,0,0,25,750,4,0,0,0,0,1,0,0,0,0,2,0,0,1,1,2,1,42,0,1,53484.0,3000,1,49,0,38384.0,0,1,4,0,15100.0,2,0,1,19,1,0,2019,4,0
10767,2330,0,0,0,1,21,750,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9,32,1,0,193917.0,3000,0,107,0,10817.0,1,0,5,0,183100.0,0,0,0,4,1,0,2015,1,0
10768,2330,0,0,0,1,21,750,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,9,64,1,0,193917.0,3000,0,263,0,10817.0,0,0,5,0,183100.0,0,0,0,4,1,0,2014,1,0
10769,4086,0,0,0,1,16,750,2,0,0,0,0,1,0,1,0,0,2,0,0,1,1,0,4,57,0,0,19949.0,3000,0,44,0,17449.0,0,1,1,0,2500.0,1,0,0,14,1,0,2020,4,0
10770,2853,0,0,0,0,24,750,2,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,11,37,1,2,29932.0,3000,0,39,0,13832.0,0,0,6,0,16100.0,0,0,1,13,1,0,2016,3,0
10771,3178,0,0,0,1,31,750,2,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,1,28,1,2,22070.0,3000,0,23,0,11170.0,0,0,3,0,10900.0,0,0,0,15,1,0,2019,3,0
10772,4239,0,0,0,0,27,750,4,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,6,31,0,2,19690.0,3000,0,41,0,11390.0,0,1,3,0,8300.0,0,0,1,6,1,0,2020,3,0
10773,4239,0,0,0,0,27,750,4,0,1,0,3,1,0,1,0,0,1,0,0,1,0,0,6,45,0,2,19690.0,3000,0,40,0,11390.0,0,1,3,0,8300.0,0,0,1,6,1,0,2018,3,0
10774,4096,0,0,0,0,17,750,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,3,52,0,0,17788.0,2450,0,164,0,9188.0,0,0,6,0,8600.0,1,0,0,6,0,0,2013,3,1
10775,2858,0,0,0,0,21,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,11,34,0,1,16150.0,3000,1,110,0,15150.0,0,1,3,0,1000.0,1,0,1,5,1,0,2015,3,0
10776,4099,0,0,1,0,22,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,8,40,0,0,65659.0,3000,0,148,0,43959.0,0,0,3,0,21700.0,2,0,1,1,1,0,2020,1,0
10777,463,0,0,0,0,24,750,3,0,0,0,1,1,1,1,0,0,1,0,0,1,1,4,9,50,0,1,58614.0,2850,0,104,0,33214.0,0,1,1,0,25400.0,2,0,0,11,1,0,2017,3,0
10778,3186,0,0,0,1,17,750,4,0,0,0,2,1,0,0,0,0,1,0,0,1,1,2,1,40,0,5,44355.0,2900,1,46,0,40555.0,0,1,3,0,3800.0,2,0,0,8,1,0,2017,1,0
10779,4539,0,0,0,0,11,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,11,59,0,1,17279.0,3000,1,258,0,12079.0,0,1,0,0,5200.0,1,0,1,7,1,0,2017,3,0
10780,4248,0,0,0,1,9,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,4,37,0,2,31297.0,3000,1,101,0,19797.0,0,1,1,0,11500.0,0,0,0,12,1,0,2019,4,0
10781,2707,0,0,0,1,14,750,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,7,44,1,1,23114.0,3000,1,58,1,15614.0,0,0,6,0,7500.0,0,0,0,9,0,0,2015,1,0
10782,2868,0,0,0,0,1,750,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,48,0,0,38109.0,3000,1,178,0,1909.0,0,0,1,0,36200.0,0,1,0,18,0,0,2016,4,1
