policy_id,customer_age,months_as_customer,num_claims_past_year,num_insurers_past_5_years,policy_state,policy_deductable,policy_annual_premium,policy_liability,customer_zip,customer_gender,customer_education,auto_year
2694,20,31,0,3,CA,750,3000,15/30,93955,Male,Bachelor,2019
2695,22,51,0,1,CA,750,3000,15/30,92335,Unkown,Associate,2009
2696,25,45,0,1,CA,750,3000,25/50,91722,Female,Bachelor,2020
2697,21,9,0,2,CA,750,3000,25/50,90032,Male,High School,2016
2698,67,246,0,1,CA,750,3000,25/50,95125,Male,Bachelor,2012
2699,51,237,0,1,CA,750,3000,25/50,92407,Female,High School,2016
2700,25,70,0,1,AZ,750,3000,30/60,85210,Male,Bachelor,2018
2701,48,167,0,1,CA,750,3000,15/30,92870,Male,High School,2018
2702,23,51,0,2,CA,750,2900,15/30,90650,Female,Bachelor,2016
2703,66,7,0,5,WA,750,3000,25/50,98252,Male,Bachelor,2019
2704,65,139,0,1,CA,750,3000,15/30,94556,Female,Bachelor,2017
2705,55,227,0,1,AZ,750,3000,15/30,85635,Male,Bachelor,2012
2706,51,136,0,1,AZ,750,3000,25/50,85706,Female,Bachelor,2018
2707,44,58,0,1,CA,750,3000,30/60,92627,Male,High School,2015
2708,20,35,0,2,CA,750,3000,15/30,92220,Male,Bachelor,2019
2709,53,151,0,1,CA,750,2550,25/50,95112,Female,Bachelor,2018
2710,24,38,0,1,CA,750,2850,15/30,91206,Female,Bachelor,2017
2711,37,109,1,1,AZ,750,3000,100/200,85629,Male,Bachelor,2015
2712,52,36,0,2,CA,750,3000,25/50,95366,Male,Advanced Degree,2014
2713,43,40,0,1,CA,750,2800,25/50,91911,Female,Bachelor,2016
2714,24,21,2,5,NV,750,3000,30/60,89081,Female,High School,2014
2715,66,257,0,1,CA,750,2950,15/30,92805,Unkown,Bachelor,2017
2716,48,133,0,1,AZ,750,3000,15/30,85120,Unkown,High School,2016
2717,26,35,0,4,WA,750,3000,30/60,99025,Female,Bachelor,2019
2718,49,105,0,1,CA,750,3000,100/200,91732,Male,Bachelor,2015
2719,66,159,0,1,CA,750,3000,15/30,92040,Female,High School,2017
2720,54,144,0,1,AZ,750,2750,25/50,85757,Female,Advanced Degree,2016
2721,44,172,0,1,AZ,750,2550,25/50,85086,Male,Bachelor,2016
2722,32,18,1,2,CA,750,3000,25/50,95356,Male,Associate,2016
2723,22,24,0,3,CA,750,3000,25/50,91384,Male,High School,2012
2724,61,277,0,1,AZ,750,3000,15/30,86004,Male,Bachelor,2018
2725,62,65,0,1,ID,750,3000,30/60,83440,Male,Advanced Degree,2016
2726,55,131,0,1,AZ,750,3000,15/30,85140,Female,Bachelor,2015
2727,41,130,0,1,WA,750,3000,30/60,98328,Female,Advanced Degree,2013
2728,54,196,0,1,OR,900,3000,25/50,97217,Female,High School,2008
2729,58,118,0,1,CA,750,2850,15/30,91354,Male,Bachelor,2018
2730,39,201,0,1,CA,750,3000,15/30,92109,Male,Bachelor,2017
2731,23,16,0,4,CA,750,2700,30/60,94401,Female,Bachelor,2014
2732,69,72,0,1,ID,750,3000,25/50,83714,Male,High School,2016
2733,25,86,1,1,OR,750,3000,25/50,97502,Female,Bachelor,2008
2734,38,238,0,1,CA,750,3000,15/30,94563,Unkown,Bachelor,2011
2735,58,42,0,2,CA,750,3000,15/30,90004,Male,Bachelor,2017
2736,41,24,0,1,CA,750,3000,25/50,92504,Male,Bachelor,2017
2737,34,165,1,1,AZ,750,3000,30/60,85044,Female,Bachelor,2017
2738,37,14,0,4,CA,750,2650,100/200,90240,Unkown,Bachelor,2019
2739,53,67,0,1,OR,750,2750,100/200,97437,Female,High School,2020
2740,46,126,0,1,CA,750,2750,15/30,94804,Female,Bachelor,2016
2741,32,132,1,1,WA,750,3000,25/50,98901,Male,Bachelor,2014
2742,41,26,0,3,CA,750,3000,15/30,95376,Unkown,Advanced Degree,2009
2743,46,12,1,2,CA,750,3000,30/60,93307,Male,High School,2015
2744,53,111,0,1,CA,750,3000,15/30,96130,Male,Bachelor,2020
2745,24,52,0,2,CA,750,2900,25/50,92675,Female,Associate,2015
2746,21,9,0,2,CA,750,3000,25/50,95355,Unkown,High School,2006
2747,30,112,0,1,WA,750,3000,25/50,98036,Male,Bachelor,2012
2748,33,127,0,1,WA,750,3000,30/60,98052,Male,Bachelor,2020
2749,48,30,0,4,CA,750,3000,15/30,93308,Male,Below High School,2019
2750,52,73,0,1,CA,750,2600,25/50,90650,Male,Bachelor,2019
2751,47,97,0,1,WA,750,3000,25/50,98027,Male,Advanced Degree,2020
2752,42,156,0,1,CA,750,3000,15/30,91343,Unkown,Advanced Degree,2020
2753,20,21,0,5,WA,750,3000,25/50,98802,Female,High School,2014
2754,24,44,0,3,AZ,750,3000,30/60,86047,Female,Bachelor,2012
2755,38,76,0,1,AZ,750,3000,30/60,85212,Female,Bachelor,2005
2756,25,25,0,3,CA,750,3000,30/60,95864,Female,Associate,2015
2757,54,127,0,1,WA,800,3000,25/50,98848,Female,Bachelor,2018
2758,29,42,0,2,AZ,750,3000,15/30,85123,Female,Bachelor,2015
2759,68,158,0,1,CA,750,3000,15/30,93305,Male,High School,2016
2760,48,192,0,1,CA,750,3000,25/50,95961,Female,Advanced Degree,2015
2761,65,123,0,1,CA,750,3000,15/30,95131,Female,Advanced Degree,2020
2762,66,120,0,1,CA,750,3000,15/30,92154,Female,Bachelor,2020
2763,33,114,0,1,CA,750,3000,15/30,92025,Unkown,Bachelor,2020
2764,28,1,0,3,CA,750,3000,25/50,95050,Male,Bachelor,2012
2765,46,59,0,2,CA,750,2800,15/30,93033,Female,Bachelor,2017
2766,61,189,0,1,CA,750,2750,100/200,91030,Male,Bachelor,2020
2767,47,80,0,1,CA,750,2800,30/60,92082,Female,Advanced Degree,2020
2768,28,33,0,2,CA,750,2900,15/30,93927,Male,High School,2016
2769,43,32,1,3,AZ,750,3000,15/30,85041,Male,Associate,2018
2770,42,43,0,3,CA,750,3000,15/30,94116,Male,Bachelor,2019
2771,54,84,0,1,WA,750,2750,25/50,98620,Female,Associate,2017
2772,36,177,0,1,CA,750,3000,15/30,91773,Male,Bachelor,2020
2773,54,72,0,1,CA,750,2700,25/50,92336,Unkown,Bachelor,2017
2774,55,29,0,2,NV,750,3000,30/60,89521,Male,Advanced Degree,2019
2775,48,107,0,1,WA,750,3000,25/50,98665,Unkown,Bachelor,2017
2776,42,24,0,2,CA,750,3000,25/50,94621,Female,Associate,2019
2777,53,215,0,1,WA,750,3000,100/200,98368,Male,High School,2013
2778,58,163,0,1,CA,750,3000,25/50,91402,Male,Bachelor,2018
2779,47,28,0,2,OR,750,3000,100/200,97330,Female,Bachelor,2016
2780,40,78,0,1,CA,750,3000,15/30,94589,Female,Bachelor,2019
2781,31,28,0,3,AZ,750,2800,25/50,85006,Female,High School,2019
2782,36,76,0,1,CA,750,3000,25/50,90620,Male,High School,2015
2783,27,57,0,2,CA,750,3000,100/200,92647,Female,Bachelor,2013
2784,33,23,0,1,OR,750,3000,25/50,97229,Unkown,Associate,2010
2785,41,230,0,1,CA,750,2400,100/200,95961,Male,Bachelor,2010
2786,61,94,0,1,CA,750,3000,25/50,90277,Male,Bachelor,2015
2787,48,247,0,1,CA,750,3000,15/30,92069,Male,Associate,2011
2788,18,1,0,5,CA,750,3000,15/30,95032,Female,High School,2005
2789,33,113,0,1,WA,750,3000,25/50,98466,Female,Bachelor,2015
2790,32,9,0,4,CA,750,3000,15/30,93117,Male,High School,2015
2791,42,209,0,1,CA,750,3000,25/50,94542,Male,Bachelor,2017
2792,53,40,0,2,WA,750,3000,30/60,98011,Male,Bachelor,2014
2793,52,24,0,2,CA,750,2500,30/60,95747,Male,Bachelor,2016
2794,65,307,1,1,OR,750,3000,30/60,97080,Male,Advanced Degree,2006
2795,49,160,0,1,CA,750,3000,100/200,90254,Unkown,High School,2019
2796,53,115,0,1,AZ,750,2300,15/30,85213,Female,Advanced Degree,2006
2797,66,51,0,1,CA,750,2750,15/30,94121,Male,Bachelor,2018
2798,53,64,0,1,WA,750,2950,30/60,98109,Female,Bachelor,2018
2799,54,62,0,1,CA,750,3000,15/30,90046,Female,Advanced Degree,2016
2800,42,99,0,1,CA,750,2750,15/30,90062,Female,Advanced Degree,2016
2801,62,261,0,1,CA,750,3000,25/50,91754,Male,Bachelor,2015
2802,55,142,0,1,CA,750,2500,25/50,90717,Male,Bachelor,2016
2803,18,1,0,1,CA,750,3000,30/60,92231,Unkown,High School,2016
2804,18,6,0,1,CA,750,3000,100/200,91206,Female,High School,2017
2805,50,59,0,1,ID,850,2550,25/50,83448,Male,High School,2015
2806,47,80,0,1,CA,750,3000,100/200,92561,Female,High School,2015
2807,32,77,0,1,AZ,750,3000,15/30,85648,Other,Advanced Degree,2017
2808,47,77,0,1,CA,750,3000,30/60,91606,Male,High School,2015
2809,58,67,0,1,CA,750,3000,15/30,92648,Female,High School,2016
2810,21,30,0,1,CA,750,3000,100/200,95032,Unkown,Bachelor,2016
2811,42,51,0,1,WA,750,3000,25/50,99354,Male,Below High School,2018
2812,28,93,0,1,CA,750,3000,30/60,93065,Female,Associate,2018
2813,36,218,0,1,AZ,750,3000,15/30,85260,Female,Bachelor,2015
2814,36,182,0,1,NV,750,3000,25/50,89144,Female,Bachelor,2015
2815,34,89,0,1,CA,750,2750,15/30,92679,Male,Bachelor,2019
2816,19,7,0,1,CA,750,3000,25/50,91042,Male,High School,2020
2817,41,177,0,1,CA,750,3000,15/30,92602,Female,Bachelor,2014
2818,33,86,0,1,CA,750,3000,25/50,95945,Male,Bachelor,2019
2819,66,193,0,1,CA,750,3000,15/30,93662,Male,Bachelor,2019
2820,36,177,0,1,NV,750,3000,30/60,89106,Male,Bachelor,2018
2821,44,128,0,1,AZ,750,2950,15/30,86323,Male,Advanced Degree,2016
2822,21,35,0,1,NV,750,3000,30/60,89117,Unkown,Bachelor,2017
2823,47,131,0,1,CA,750,3000,100/200,92313,Male,Bachelor,2015
2824,64,313,0,1,CA,750,3000,100/200,93536,Unkown,Below High School,2015
2825,48,150,0,1,CA,750,3000,15/30,93230,Male,Bachelor,2019
2826,36,135,0,1,CA,750,2500,15/30,91932,Female,High School,2004
2827,47,74,0,1,WA,750,2700,25/50,98312,Male,Bachelor,2012
2828,35,165,0,1,OR,750,3000,30/60,97211,Female,Advanced Degree,2016
2829,40,20,0,2,CA,750,3000,15/30,94538,Female,Bachelor,2019
2830,42,101,0,1,CA,750,3000,15/30,90650,Male,High School,2019
2831,42,195,0,1,CA,750,3000,15/30,94553,Other,Bachelor,2012
2832,45,98,0,1,WA,750,3000,100/200,98056,Male,High School,2018
2833,23,63,0,1,CA,750,3000,100/200,92024,Female,Bachelor,2020
2834,30,29,0,2,CA,750,2800,30/60,92103,Unkown,Bachelor,2016
2835,18,11,0,5,CA,750,2850,30/60,96002,Female,High School,2019
2836,64,115,0,1,OR,750,3000,30/60,97330,Unkown,Advanced Degree,2016
2837,67,67,0,1,AZ,750,3000,25/50,85710,Male,High School,2012
2838,38,73,0,1,CA,750,3000,25/50,93063,Male,Advanced Degree,2017
2839,37,127,0,1,CA,750,2800,15/30,95965,Male,Below High School,2017
2840,43,77,0,1,CA,750,2950,15/30,91304,Female,High School,2018
2841,24,40,0,2,CA,750,3000,25/50,93445,Female,High School,2008
2842,34,37,0,3,CA,750,3000,15/30,94901,Male,Below High School,2016
2843,57,129,0,1,WA,750,3000,25/50,98501,Female,Bachelor,2015
2844,26,45,0,2,CA,750,3000,30/60,95403,Male,Bachelor,2015
2845,37,47,0,1,CA,750,2950,25/50,93422,Male,Bachelor,2018
2846,40,121,0,1,CA,750,3000,30/60,95076,Female,High School,2018
2847,54,103,0,1,CA,750,3000,15/30,91302,Female,Bachelor,2016
2848,33,19,0,4,CA,750,3000,15/30,91764,Female,Bachelor,2014
2849,54,133,0,1,CA,750,3000,15/30,92557,Male,Bachelor,2010
2850,60,220,0,1,CA,750,2900,15/30,95135,Female,Bachelor,2020
2851,43,128,0,1,CA,750,3000,15/30,92504,Male,Bachelor,2015
2852,40,128,0,1,ID,750,2800,25/50,83676,Male,High School,2015
2853,37,39,0,2,WA,750,3000,25/50,98250,Female,Bachelor,2016
2854,68,237,0,1,CA,750,3000,15/30,94960,Female,Bachelor,2016
2855,31,30,0,4,CA,750,3000,15/30,91352,Male,Bachelor,2019
2856,45,298,0,1,CA,750,2750,25/50,93311,Male,High School,2018
2857,45,92,0,1,CA,750,3000,30/60,93274,Female,High School,2018
2858,34,110,0,1,CA,750,3000,15/30,92346,Male,Bachelor,2015
2859,50,245,0,1,CA,750,2750,30/60,94124,Female,Associate,2014
2860,43,126,0,1,CA,750,3000,15/30,90026,Female,High School,2019
2861,54,72,0,1,WA,750,3000,100/200,98935,Male,Advanced Degree,2017
2862,33,107,0,1,CA,750,3000,15/30,92117,Female,Bachelor,2013
2863,68,125,0,1,ID,750,2950,100/200,83709,Female,Bachelor,2013
2864,26,103,0,1,CA,750,3000,15/30,92024,Male,High School,2019
2865,53,16,0,3,ID,750,3000,100/200,83336,Female,Advanced Degree,2010
2866,54,189,0,1,CA,750,3000,30/60,92311,Male,High School,2015
2867,28,83,0,1,CA,750,2900,15/30,94901,Female,Bachelor,2020
2868,52,112,0,1,NV,750,3000,25/50,89166,Male,Advanced Degree,2003
2869,70,177,0,1,CA,750,3000,15/30,92345,Female,Bachelor,2019
2870,54,181,0,1,CA,750,3000,15/30,95678,Male,Advanced Degree,2020
2871,25,88,0,1,CA,750,3000,15/30,92376,Male,Bachelor,2018
2872,32,59,0,1,CA,750,3000,15/30,92122,Female,High School,2017
2873,21,5,0,4,ID,750,2750,25/50,83313,Male,High School,2019
2874,40,70,0,1,CA,750,3000,25/50,90221,Male,Associate,2012
2875,23,5,0,1,ID,750,3000,30/60,83455,Male,Below High School,2020
2876,42,26,0,2,CA,750,2950,15/30,90277,Male,Bachelor,2018
2877,19,22,0,1,CA,750,3000,15/30,92614,Other,High School,2012
2878,58,105,0,1,CA,750,3000,25/50,95207,Female,Advanced Degree,2015
2879,28,25,0,4,CA,750,2850,15/30,92649,Male,Associate,2016
2880,43,48,0,2,CA,750,3000,15/30,92661,Female,Bachelor,2018
2881,41,214,1,1,WA,750,3000,30/60,98117,Female,Advanced Degree,2020
2882,51,32,0,3,CA,750,3000,15/30,91104,Other,High School,2019
2883,62,305,0,1,AZ,750,3000,15/30,85122,Male,Bachelor,2017
2884,22,1,0,3,AZ,750,3000,30/60,85338,Female,Bachelor,2019
2885,50,111,0,1,CA,750,3000,100/200,93309,Female,High School,2010
2886,58,119,0,1,AZ,750,3000,30/60,85122,Female,Bachelor,2020
2887,22,44,1,1,OR,750,3000,25/50,97222,Female,Associate,2008
2888,43,97,1,1,CA,750,3000,15/30,93230,Male,Bachelor,2008
2889,33,63,0,1,CA,750,3000,25/50,94566,Female,Bachelor,2015
2890,51,160,0,1,CA,750,3000,100/200,92058,Female,Bachelor,2015
2891,43,47,0,2,AZ,750,3000,15/30,85201,Unkown,Bachelor,2020
2892,57,194,0,1,CA,750,2850,30/60,94530,Male,High School,2019
2893,46,78,0,1,CA,750,3000,30/60,92806,Female,Bachelor,2012
2894,42,137,0,1,CA,750,3000,100/200,95205,Unkown,Advanced Degree,2015
2895,18,2,0,4,CA,750,2750,15/30,91390,Female,High School,2015
2896,49,87,0,1,CA,750,2800,15/30,94588,Female,Bachelor,2012
2897,29,97,3,1,CA,750,3000,25/50,91016,Female,Bachelor,2019
2898,68,70,0,1,CA,750,2700,25/50,93304,Male,Advanced Degree,2016
2899,63,200,0,1,CA,750,2700,25/50,91910,Female,Bachelor,2017
2900,45,6,0,2,CA,750,2800,30/60,90305,Male,Bachelor,2014
2901,49,156,0,1,CA,750,2500,30/60,93536,Female,High School,2015
2902,65,134,0,1,OR,750,2950,25/50,97301,Male,Advanced Degree,2016
2903,48,73,0,1,CA,750,3000,25/50,92679,Female,Bachelor,2018
2904,62,223,0,1,CA,750,3000,15/30,93309,Female,Bachelor,2017
2905,38,30,0,1,CA,750,3000,100/200,92231,Male,High School,2010
2906,70,115,0,1,OR,750,2350,25/50,97401,Male,Bachelor,2011
2907,50,160,1,1,CA,750,3000,25/50,90706,Unkown,Bachelor,2015
2908,48,27,0,3,CA,750,3000,15/30,94403,Male,Bachelor,2019
2909,19,13,0,1,WA,750,2850,30/60,98407,Male,High School,2007
2910,50,135,0,1,CA,750,3000,15/30,92679,Male,Bachelor,2018
2911,27,42,0,1,CA,750,3000,25/50,90680,Unkown,High School,2017
2912,31,34,0,1,CA,750,2950,30/60,91791,Unkown,Bachelor,2014
2913,28,95,0,1,CA,750,3000,15/30,91977,Female,High School,2019
2914,23,44,0,1,CA,750,3000,25/50,91709,Female,Associate,2019
2915,20,21,0,1,CA,750,3000,100/200,95815,Male,High School,2014
2916,45,58,0,1,WA,750,3000,25/50,99207,Unkown,High School,2020
2917,18,3,0,4,CA,750,2750,15/30,93021,Male,High School,2017
2918,30,4,0,4,CA,750,3000,25/50,91362,Male,Advanced Degree,2017
2919,26,10,0,1,CA,750,3000,30/60,95521,Male,Bachelor,2015
2920,69,87,0,1,CA,750,3000,25/50,94553,Female,Bachelor,2019
2921,36,84,0,1,CA,750,3000,25/50,90036,Female,Bachelor,2007
2922,65,126,0,1,WA,750,3000,25/50,98338,Male,Bachelor,2010
2923,56,96,0,1,NV,750,3000,100/200,89141,Unkown,Advanced Degree,2013
2924,69,280,0,1,CA,750,2850,15/30,90201,Male,High School,2016
2925,67,74,0,1,CA,750,3000,15/30,90046,Male,Associate,2012
2926,25,31,0,1,CA,750,3000,15/30,92617,Female,Advanced Degree,2018
2927,64,172,0,1,OR,750,2400,25/50,97004,Female,Bachelor,2004
2928,51,110,0,1,NV,750,3000,25/50,89014,Female,High School,2014
2929,39,51,0,2,AZ,750,2700,25/50,85043,Female,High School,2020
2930,28,92,0,1,CA,750,2900,30/60,95503,Female,High School,2017
2931,30,42,0,1,OR,750,3000,25/50,97470,Male,Advanced Degree,2019
2932,44,198,0,1,CA,750,2800,25/50,92571,Female,Associate,2018
2933,60,9,0,4,CA,750,3000,15/30,92656,Unkown,Advanced Degree,2017
2934,28,26,0,1,CA,750,3000,15/30,94086,Male,Advanced Degree,2017
2935,28,60,0,1,AZ,750,3000,30/60,85295,Female,Bachelor,2014
2936,66,254,0,1,AZ,750,3000,15/30,85020,Female,High School,2019
2937,36,101,1,1,AZ,750,3000,15/30,85641,Male,High School,2017
2938,45,118,0,1,OR,750,2650,25/50,97013,Unkown,Bachelor,2019
2939,46,229,0,1,CA,750,3000,15/30,92679,Female,Bachelor,2016
2940,40,113,0,1,AZ,750,2900,15/30,85746,Male,Bachelor,2016
2941,52,158,0,1,CA,750,3000,15/30,90630,Male,Bachelor,2013
2942,58,150,0,1,CA,750,3000,25/50,94131,Male,Advanced Degree,2019
2943,59,42,0,1,CA,750,3000,15/30,90044,Female,Bachelor,2019
2944,24,62,0,1,OR,750,3000,100/200,97913,Female,Bachelor,2014
2945,38,98,0,1,NV,750,3000,25/50,89149,Other,Advanced Degree,2016
2946,68,295,0,1,CA,750,3000,25/50,95833,Male,High School,2016
2947,62,41,0,3,CA,750,2800,15/30,94014,Male,High School,2015
2948,51,101,0,1,CA,750,3000,15/30,91731,Male,High School,2016
2949,45,228,0,1,CA,750,3000,15/30,95630,Female,High School,2018
2950,25,42,0,2,CA,750,2500,15/30,93611,Unkown,Bachelor,2011
2951,27,98,0,1,CA,750,3000,15/30,93267,Female,Associate,2017
2952,59,98,0,1,CA,1100,2450,25/50,92506,Male,Bachelor,2013
2953,31,51,0,1,CA,750,3000,15/30,91910,Female,Advanced Degree,2015
2954,56,53,0,2,CA,750,3000,30/60,92870,Female,High School,2020
2955,31,71,0,1,CA,750,2900,15/30,92201,Male,Bachelor,2020
2956,39,102,0,1,CA,750,3000,15/30,95148,Female,High School,2018
2957,59,77,0,1,AZ,750,3000,15/30,85013,Male,Associate,2019
2958,52,75,0,1,CA,750,3000,25/50,92870,Male,Bachelor,2016
2959,49,47,0,2,WA,750,3000,100/200,98926,Male,Advanced Degree,2017
2960,37,172,0,1,CA,750,3000,15/30,90026,Female,Bachelor,2015
2961,51,147,0,1,CA,750,3000,15/30,91901,Male,High School,2014
2962,42,162,0,1,ID,750,3000,25/50,83210,Male,Bachelor,2013
2963,53,87,0,1,CA,750,3000,30/60,93312,Male,High School,2003
2964,34,22,0,5,CA,750,3000,15/30,92056,Female,High School,2015
2965,40,52,0,1,OR,750,3000,30/60,97813,Unkown,Bachelor,2012
2966,24,10,0,2,CA,750,3000,100/200,93536,Female,High School,2015
2967,43,132,0,1,CA,750,3000,30/60,93117,Male,Bachelor,2013
2968,28,101,0,1,CA,750,2750,25/50,95610,Male,Bachelor,2018
2969,22,32,0,3,CA,750,3000,25/50,91602,Male,Bachelor,2016
2970,49,190,0,1,CA,750,2650,15/30,93117,Male,Below High School,2012
2971,48,109,0,1,CA,750,3000,15/30,93010,Female,Advanced Degree,2010
2972,60,192,0,1,CA,750,3000,30/60,90255,Female,Associate,2010
2973,35,75,0,1,AZ,750,2750,25/50,86301,Female,Bachelor,2017
2974,52,112,0,1,NV,750,2700,30/60,89156,Female,Associate,2019
2975,55,130,0,1,WA,750,2650,25/50,99163,Male,Bachelor,2012
2976,53,98,0,1,CA,750,3000,15/30,95963,Male,Bachelor,2014
2977,27,11,0,5,AZ,750,3000,30/60,85296,Female,Associate,2017
2978,47,47,0,1,CA,750,2650,15/30,94951,Male,High School,2015
2979,51,82,0,1,CA,750,3000,30/60,93274,Male,Associate,2013
2980,44,110,0,1,CA,750,2500,100/200,95926,Male,Advanced Degree,2015
2981,47,140,0,1,AZ,750,2600,30/60,85140,Male,Bachelor,2015
2982,37,33,0,2,CA,750,3000,15/30,90012,Male,High School,2015
2983,29,89,0,1,NV,750,3000,100/200,89074,Female,Bachelor,2017
2984,51,62,0,1,AZ,750,3000,25/50,85035,Female,Advanced Degree,2014
2985,50,208,0,1,CA,750,3000,15/30,92544,Male,Bachelor,2014
2986,68,176,0,1,WA,750,2600,25/50,98027,Male,High School,2019
2987,19,14,0,3,CA,750,2850,15/30,91501,Female,High School,2017
2988,59,32,0,4,CA,750,3000,15/30,90291,Male,Associate,2018
2989,56,68,0,1,CA,750,2450,15/30,92683,Male,Bachelor,2012
2990,41,130,0,1,OR,750,2650,100/200,97132,Male,Bachelor,2015
2991,51,82,0,1,AZ,750,3000,30/60,85286,Male,Advanced Degree,2013
2992,65,249,0,1,CA,750,2400,30/60,90270,Female,Advanced Degree,2013
2993,61,240,0,1,CA,750,3000,15/30,92823,Female,Advanced Degree,2012
2994,21,7,0,5,CA,750,2750,15/30,90706,Male,Below High School,2012
2995,60,292,0,1,CA,750,3000,25/50,90302,Male,Advanced Degree,2015
2996,43,51,0,2,ID,750,3000,30/60,83440,Male,High School,2006
2997,45,173,0,1,WA,750,3000,100/200,99033,Male,High School,2016
2998,45,152,0,1,WA,750,3000,100/200,98802,Unkown,Bachelor,2020
2999,41,175,0,1,AZ,750,3000,30/60,86336,Female,Bachelor,2019
3000,68,163,0,1,CA,750,3000,15/30,92603,Female,Bachelor,2013
3001,42,46,0,3,CA,750,2600,15/30,92037,Female,Bachelor,2018
3002,22,37,0,1,CA,750,3000,15/30,95838,Female,Bachelor,2016
3003,36,95,0,1,CA,750,3000,15/30,92262,Female,High School,2018
3004,48,97,0,1,OR,750,3000,30/60,97005,Male,Associate,2015
3005,69,108,0,1,CA,750,3000,30/60,95051,Male,Advanced Degree,2018
3006,56,105,0,1,AZ,750,2950,15/30,85044,Female,High School,2020
3007,27,24,0,1,AZ,750,3000,30/60,85616,Male,Bachelor,2018
3008,49,166,0,1,AZ,750,2600,15/30,85008,Unkown,Bachelor,2017
3009,70,274,0,1,CA,750,3000,25/50,90604,Female,Bachelor,2018
3010,41,29,0,3,CA,750,2850,25/50,92675,Unkown,Bachelor,2007
3011,55,120,0,1,CA,750,2400,15/30,90211,Male,High School,2012
3012,61,158,0,1,AZ,750,3000,30/60,85757,Female,Advanced Degree,2015
3013,68,154,0,1,OR,750,2750,25/50,97455,Male,High School,2014
3014,65,89,1,1,CA,750,3000,15/30,92083,Unkown,Bachelor,2012
3015,61,163,0,1,CA,750,2850,25/50,93314,Male,High School,2014
3016,38,117,0,1,AZ,750,3000,15/30,85614,Female,Bachelor,2012
3017,33,99,0,1,CA,750,3000,30/60,94560,Female,Bachelor,2018
3018,51,267,0,1,ID,750,2800,100/200,83544,Male,Advanced Degree,2018
3019,63,204,0,1,CA,750,3000,15/30,95404,Female,Bachelor,2016
3020,40,97,0,1,NV,750,3000,25/50,89521,Unkown,Bachelor,2008
3021,65,115,0,1,CA,750,3000,15/30,91343,Male,Advanced Degree,2016
3022,26,12,0,2,CA,750,2700,15/30,95521,Female,Bachelor,2019
3023,27,32,0,4,CA,750,2800,25/50,94401,Male,Bachelor,2018
3024,41,12,0,3,OR,800,2900,25/50,97603,Female,Bachelor,2011
3025,50,113,0,1,CA,750,2900,30/60,92503,Female,Bachelor,2018
3026,34,45,0,1,WA,750,2700,25/50,98531,Male,Advanced Degree,2014
3027,52,25,0,1,CA,750,3000,15/30,91710,Male,High School,2016
3028,45,144,0,1,NV,750,3000,30/60,89406,Female,Bachelor,2017
3029,18,1,0,3,CA,750,3000,25/50,93291,Male,High School,2016
3030,50,69,0,1,CA,750,2700,100/200,92663,Male,Advanced Degree,2019
3031,64,175,0,1,CA,750,3000,25/50,94110,Female,Advanced Degree,2017
3032,41,97,0,1,CA,750,2700,15/30,93036,Male,Bachelor,2019
3033,40,170,0,1,CA,750,2850,100/200,94579,Male,Bachelor,2017
3034,42,84,0,1,CA,750,3000,15/30,95206,Female,Bachelor,2014
3035,64,63,0,1,AZ,750,3000,30/60,85713,Male,Bachelor,2014
3036,32,69,0,1,CA,750,3000,15/30,92025,Male,Advanced Degree,2016
3037,56,121,0,1,CA,750,3000,15/30,95918,Male,Advanced Degree,2020
3038,54,275,0,1,CA,750,2900,30/60,93722,Female,Advanced Degree,2018
3039,65,463,0,1,CA,750,2800,15/30,92069,Female,High School,2015
3040,20,23,0,2,CA,750,3000,15/30,90041,Female,Bachelor,2017
3041,61,147,0,1,AZ,750,3000,25/50,86442,Male,Advanced Degree,2014
3042,27,102,0,1,CA,750,3000,15/30,93405,Male,Associate,2017
3043,47,84,0,1,WA,750,3000,25/50,98108,Male,Bachelor,2016
3044,60,127,0,1,CA,750,3000,15/30,92691,Male,Bachelor,2016
3045,42,68,0,1,CA,750,3000,30/60,92336,Unkown,Bachelor,2011
3046,35,101,0,1,OR,750,2800,25/50,97760,Male,Advanced Degree,2018
3047,41,67,0,1,CA,750,2650,25/50,92692,Male,Bachelor,2019
3048,37,41,0,1,CA,750,3000,15/30,92677,Male,Bachelor,2018
3049,30,92,0,1,CA,750,3000,15/30,94805,Female,Bachelor,2015
3050,54,64,0,1,OR,750,3000,25/50,97220,Female,Bachelor,2016
3051,50,235,0,1,CA,750,3000,25/50,91344,Female,Advanced Degree,2018
3052,47,147,0,1,ID,750,2900,25/50,83709,Female,Bachelor,2015
